strain,evolution_history,temperature,fitted,ci_lo,ci_hi
40_G5,40 evolved,26.4321608040201,0.6550032832362725,0.6075366529628544,0.6970283940158905
40_G5,40 evolved,26.608040201005025,0.6585557708986934,0.6115495382965693,0.7001716402664682
40_G5,40 evolved,26.78391959798995,0.6621233256616619,0.6156170211557661,0.7032553518330578
40_G5,40 evolved,26.959798994974875,0.665705991187371,0.6196522032397666,0.706395045215535
40_G5,40 evolved,27.1356783919598,0.6693038111890224,0.6237313613427713,0.7095063244570126
40_G5,40 evolved,27.311557788944725,0.6729168294306772,0.627839088291962,0.7126553947388161
40_G5,40 evolved,27.48743718592965,0.6765450897271137,0.6320502634957627,0.7160473691331124
40_G5,40 evolved,27.663316582914575,0.6801886359436793,0.6364009904661704,0.7192008201064142
40_G5,40 evolved,27.8391959798995,0.6838475119961462,0.640415858350622,0.7224134166270167
40_G5,40 evolved,28.015075376884425,0.6875217618505716,0.6444844129078047,0.7256985747016202
40_G5,40 evolved,28.190954773869347,0.6912114295231452,0.6486974523708364,0.7289408491370236
40_G5,40 evolved,28.366834170854272,0.6949165590800438,0.6527616560703219,0.7322577361697046
40_G5,40 evolved,28.542713567839197,0.6986371946372903,0.6570572408039098,0.7356839020478997
40_G5,40 evolved,28.718592964824122,0.7023733803605993,0.6614047365242065,0.7390634698048646
40_G5,40 evolved,28.894472361809044,0.7061251604652413,0.6657777480778441,0.7423024761630779
40_G5,40 evolved,29.07035175879397,0.709892579215881,0.6701185145935745,0.7456282294712793
40_G5,40 evolved,29.246231155778894,0.7136756809264468,0.6744348985865553,0.7489649886757841
40_G5,40 evolved,29.42211055276382,0.7174745099599685,0.678636114506661,0.7527566161635837
40_G5,40 evolved,29.597989949748744,0.7212891107284383,0.6832329049683512,0.7561888991514524
40_G5,40 evolved,29.77386934673367,0.7251195276926578,0.6874770650866185,0.7598846259329372
40_G5,40 evolved,29.949748743718594,0.7289658053620953,0.6916484861448975,0.7634491300814311
40_G5,40 evolved,30.12562814070352,0.7328279882947277,0.6961978059276364,0.7665086645132735
40_G5,40 evolved,30.301507537688444,0.7367061210969033,0.7005800431499642,0.7701680061078582
40_G5,40 evolved,30.47738693467337,0.7406002484231765,0.705061832973232,0.7740339293053178
40_G5,40 evolved,30.653266331658294,0.7445104149761744,0.7092849051958006,0.7774552527599814
40_G5,40 evolved,30.82914572864322,0.7484366655064277,0.7133351631097928,0.7812720476996385
40_G5,40 evolved,31.00502512562814,0.7523790448122305,0.7176219620492864,0.7851870946803348
40_G5,40 evolved,31.180904522613066,0.7563375977394694,0.7219377999293948,0.7891339467899012
40_G5,40 evolved,31.35678391959799,0.7603123691814755,0.7262746974264909,0.793093378295697
40_G5,40 evolved,31.532663316582916,0.7643034040788388,0.7306888128844831,0.7962760188118415
40_G5,40 evolved,31.70854271356784,0.7683107474192369,0.7354299266801305,0.7998406042133633
40_G5,40 evolved,31.884422110552766,0.7723344442372163,0.7396060106610385,0.8038155223710197
40_G5,40 evolved,32.06030150753769,0.776374539613963,0.7435904227714513,0.8074743456346445
40_G5,40 evolved,32.23618090452261,0.7804310786769834,0.7482616497350119,0.8118352903420007
40_G5,40 evolved,32.41206030150754,0.7845041065997228,0.752722468244383,0.8158644489965502
40_G5,40 evolved,32.58793969849246,0.7885936686009856,0.7574245372344309,0.8197054893425805
40_G5,40 evolved,32.76381909547739,0.7926998099441244,0.7619267669797957,0.8235278588577565
40_G5,40 evolved,32.93969849246231,0.7968225759357713,0.7667598367938742,0.8273636308227912
40_G5,40 evolved,33.11557788944724,0.8009620119238706,0.7714652191161228,0.8316235562578823
40_G5,40 evolved,33.29145728643216,0.8051181632945341,0.7762523019536923,0.8360679657546207
40_G5,40 evolved,33.46733668341709,0.8092910754669891,0.7804809789689794,0.8403850565753853
40_G5,40 evolved,33.64321608040201,0.8134807938853732,0.7847545344003488,0.8445285014857149
40_G5,40 evolved,33.81909547738694,0.8176873640054012,0.7887869786346543,0.8486840300306154
40_G5,40 evolved,33.99497487437186,0.8219108312725936,0.7930189277957539,0.8526984608241248
40_G5,40 evolved,34.17085427135679,0.8261512410867468,0.7975333256790774,0.857070551559765
40_G5,40 evolved,34.34673366834171,0.8304086387438607,0.8014165762847815,0.8614060136216982
40_G5,40 evolved,34.52261306532664,0.8346830693412691,0.8053716847145376,0.8654697019965522
40_G5,40 evolved,34.69849246231156,0.8389745776226241,0.8091007037107175,0.8702179551504893
40_G5,40 evolved,34.87437185929649,0.8432832077247628,0.8128381281399538,0.8747354251920545
40_G5,40 evolved,35.05025125628141,0.8476090027644153,0.8167593155259597,0.8789960360815469
40_G5,40 evolved,35.22613065326634,0.851952004163867,0.8210230215483935,0.8828817533685893
40_G5,40 evolved,35.402010050251256,0.8563122505511213,0.8249827940937834,0.8870314533587961
40_G5,40 evolved,35.57788944723618,0.8606897759671339,0.8290869220653243,0.8919578112545177
40_G5,40 evolved,35.753768844221106,0.8650846069450435,0.8329936862348849,0.8965789153842489
40_G5,40 evolved,35.92964824120603,0.8694967577543451,0.8368936683203438,0.9018945721854464
40_G5,40 evolved,36.105527638190956,0.873926222661263,0.8409483403610145,0.9072446673751416
40_G5,40 evolved,36.28140703517588,0.878372963340387,0.8450216274420639,0.9123317340313746
40_G5,40 evolved,36.45728643216081,0.8828368884112362,0.8485883381771284,0.9169472312640411
40_G5,40 evolved,36.63316582914573,0.8873178201919899,0.8523890543116971,0.9222981256284146
40_G5,40 evolved,36.80904522613065,0.891815440715757,0.8560288765939293,0.9275961329562965
40_G5,40 evolved,36.984924623115575,0.8963292041245318,0.8597052110896827,0.9321545236792341
40_G5,40 evolved,37.1608040201005,0.9008581945826771,0.8638247823226127,0.936701538488736
40_G5,40 evolved,37.336683417085425,0.9054008959679103,0.8673437494001756,0.9416056647663446
40_G5,40 evolved,37.51256281407035,0.9099548187964042,0.8706242560224395,0.9464103971701694
40_G5,40 evolved,37.688442211055275,0.9145158962916401,0.8747966812507219,0.9516779590172313
40_G5,40 evolved,37.8643216080402,0.919077507480801,0.8785555245030828,0.9572696476695726
40_G5,40 evolved,38.040201005025125,0.9236288983675935,0.8823250688512592,0.9628797674127808
40_G5,40 evolved,38.21608040201005,0.9281526330596542,0.8862418904292236,0.9681420186357483
40_G5,40 evolved,38.391959798994975,0.9326204846376979,0.889983888333642,0.973410572352664
40_G5,40 evolved,38.5678391959799,0.9369868235084816,0.8935633354090323,0.9786950696762782
40_G5,40 evolved,38.743718592964825,0.9411780089154334,0.8965510938593946,0.9841588362429217
40_G5,40 evolved,38.91959798994975,0.9450754387691138,0.8998048755279652,0.9891343012715643
40_G5,40 evolved,39.095477386934675,0.9484886418715768,0.9029720457565403,0.9934030788075081
40_G5,40 evolved,39.2713567839196,0.9511129988683771,0.9051794388102684,0.9953924260756668
40_G5,40 evolved,39.447236180904525,0.9524644043251935,0.9052429589435794,0.9971507802631732
40_G5,40 evolved,39.62311557788945,0.9517810355864086,0.9028065783090798,0.996829244930316
40_G5,40 evolved,39.798994974874375,0.9478825054737577,0.8972170395333655,0.9934965630501607
40_G5,40 evolved,39.9748743718593,0.9389847675995692,0.8844631252947589,0.9861238834668717
40_G5,40 evolved,40.150753768844226,0.9224978827012387,0.8639234264630448,0.9728037062872851
40_G5,40 evolved,40.32663316582915,0.8949047086169509,0.8321316247648258,0.9474857926942826
40_G5,40 evolved,40.502512562814076,0.8519496005258008,0.7881355180023352,0.9087655618929247
40_G5,40 evolved,40.678391959799,0.7895117058385502,0.7251500526797576,0.8491428108825605
40_G5,40 evolved,40.854271356783926,0.7054652909711181,0.6438094114070768,0.7592526440285468
40_G5,40 evolved,41.03015075376885,0.6021228586164427,0.546547750505292,0.6522280229350056
40_G5,40 evolved,41.206030150753776,0.487568212019883,0.42474303983117634,0.535087438782216
40_G5,40 evolved,41.381909547738694,0.3738706415167215,0.2951175052227251,0.424892550960343
40_G5,40 evolved,41.55778894472362,0.27252082039794334,0.18716595178127082,0.32568119096220915
40_G5,40 evolved,41.733668341708544,0.19035761569634374,0.11225885936043545,0.24297326211130407
40_G5,40 evolved,41.90954773869347,0.12866604204203755,0.06511852945430088,0.17581450250484984
40_G5,40 evolved,42.085427135678394,0.08493316909030073,0.036590668668586686,0.12726880557551215
40_G5,40 evolved,42.26130653266332,0.05516538596840364,0.020672701969836164,0.09037010045815767
40_G5,40 evolved,42.437185929648244,0.0354523287712891,0.011433414929226332,0.06393354460151744
40_G5,40 evolved,42.61306532663317,0.0226304404142409,0.0063015820817033915,0.044826258319258246
40_G5,40 evolved,42.78894472361809,0.014385920697684676,0.0034769106111763384,0.03118076433511069
40_G5,40 evolved,42.96482412060301,0.009122512957567023,0.001887114257577228,0.021456990484052932
40_G5,40 evolved,43.14070351758794,0.005776922862990894,0.0010198170520720252,0.014727756223710886
40_G5,40 evolved,43.31658291457286,0.00365582234261319,5.612094290445782e-4,0.010157202766209576
40_G5,40 evolved,43.49246231155779,0.0023129731108102233,3.0898355382739923e-4,0.007166944445770963
40_G5,40 evolved,43.66834170854271,0.0014634340398466492,1.7025793984732504e-4,0.00497819890465663
40_G5,40 evolved,43.84422110552764,9.261221129053179e-4,9.388034829950907e-5,0.0034323770406700697
40_G5,40 evolved,44.02010050251256,5.862774793740026e-4,5.179826394735561e-5,0.0023765805228842156
40_G5,40 evolved,44.19597989949749,3.712852003606426e-4,2.8597936602334285e-5,0.001642735368429889
40_G5,40 evolved,44.37185929648241,2.352339540240355e-4,1.579923752922139e-5,0.0011355564774183492
40_G5,40 evolved,44.54773869346734,1.4910486065340006e-4,8.700142142071698e-6,7.84809773716002e-4
40_G5,40 evolved,44.72361809045226,9.455621906858213e-5,4.780108029162867e-6,5.425708090925865e-4
40_G5,40 evolved,44.89949748743719,5.999281210590669e-5,2.628064510190976e-6,3.7527327802028444e-4
40_G5,40 evolved,45.07537688442211,3.808217546125281e-5,1.445842993189024e-6,2.5969692064176244e-4
40_G5,40 evolved,45.25125628140704,2.41857289702637e-5,7.959627751711944e-7,1.7980361601022747e-4
40_G5,40 evolved,45.42713567839196,1.5367822052019104e-5,4.3848073274485303e-7,1.245268107016808e-4
40_G5,40 evolved,45.60301507537689,9.769707231512092e-6,2.4170964864227915e-7,8.625443111984404e-5
40_G5,40 evolved,45.77889447236181,6.213938710403882e-6,1.3332841959407024e-7,5.970037642055618e-5
40_G5,40 evolved,45.95477386934674,3.954289894877952e-6,7.359296351605072e-8,4.144753701312825e-5
40_G5,40 evolved,46.13065326633166,2.5175957384045174e-6,4.064753439373186e-8,2.8750717106353408e-5
40_G5,40 evolved,46.30653266331659,1.6036854700226213e-6,2.2465496045659373e-8,1.994954337923299e-5
40_G5,40 evolved,46.48241206030151,1.0220398297460936e-6,1.2424566403012394e-8,1.3850484954327461e-5
40_G5,40 evolved,46.65829145728644,6.516757575598248e-7,6.875898044565951e-9,9.619907985255638e-6
40_G5,40 evolved,46.83417085427136,4.1572879121350083e-7,3.8076770573337954e-9,6.68421949013129e-6
40_G5,40 evolved,47.01005025125628,2.653402271900989e-7,2.1099531534274253e-9,4.646267341714105e-6
40_G5,40 evolved,47.185929648241206,1.6943776195748844e-7,1.1699494057697538e-9,3.2309572565381577e-6
40_G5,40 evolved,47.36180904522613,1.08250793023523e-7,6.472507262545678e-10,2.2478421155043076e-6
40_G5,40 evolved,47.537688442211056,6.919351455344885e-8,3.5778608175029657e-10,1.5669459445130413e-6
40_G5,40 evolved,47.71356783919598,4.424994850168572e-8,1.9790508516101106e-10,1.0927331079292344e-6
40_G5,40 evolved,47.88944723618091,2.831215166493521e-8,1.095399700679813e-10,7.623349039654979e-7
40_G5,40 evolved,48.06532663316583,1.812363727256875e-8,6.066943819476587e-11,5.320456018645478e-7
40_G5,40 evolved,48.24120603015076,1.1607264424503973e-8,3.3623936663644356e-11,3.714693532214382e-7
40_G5,40 evolved,48.41708542713568,7.437484582278676e-9,1.864695465774493e-11,2.5943773842824673e-7
40_G5,40 evolved,48.59296482412061,4.767971113020704e-9,1.034778941792833e-11,1.8123837931114005e-7
40_G5,40 evolved,48.76884422110553,3.058103242736194e-9,5.7730270868711525e-12,1.2665947302235817e-7
40_G5,40 evolved,48.94472361809046,1.9623718987314287e-9,3.2261979642418054e-12,8.855139185440362e-8
40_G5,40 evolved,49.12060301507538,1.259855653845056e-9,1.8040752440266374e-12,6.193313104686865e-8
40_G5,40 evolved,49.29648241206031,8.092267280970607e-10,1.0094714556995654e-12,4.3333157167652075e-8
40_G5,40 evolved,49.47236180904523,5.200310330051051e-10,5.652085817789452e-13,3.0331018940480555e-8
40_G5,40 evolved,49.64824120603015,3.343471100408333e-10,3.1666371812846006e-13,2.1238447300300257e-8
40_G5,40 evolved,49.824120603015075,2.150675138476283e-10,1.775261234916173e-13,1.4877410397965897e-8
40_G5,40 evolved,50,1.3840782471162863e-10,9.958643498361373e-14,1.0425585725408494e-8
35_E9,35 evolved,15,0.5109253629533125,0.43433734875875,0.5829898180361465
35_E9,35 evolved,15.175879396984925,0.5134081549517245,0.4371883552990937,0.5852463671433216
35_E9,35 evolved,15.35175879396985,0.5158999625855231,0.44005456557569206,0.5875088838014828
35_E9,35 evolved,15.527638190954773,0.5184008056849182,0.4428883323565041,0.5897773748052925
35_E9,35 evolved,15.703517587939698,0.5209107040833955,0.44573672731447694,0.592051846937448
35_E9,35 evolved,15.879396984924623,0.5234296776176213,0.44859994147474824,0.5943323069686591
35_E9,35 evolved,16.055276381909547,0.5259577461273623,0.451478031634749,0.5966187616576375
35_E9,35 evolved,16.231155778894472,0.5284949294553898,0.4543710547151106,0.5989112177510715
35_E9,35 evolved,16.407035175879397,0.5310412474473967,0.45727906775960886,0.6012096819836139
35_E9,35 evolved,16.582914572864322,0.5335967199519053,0.4602021279350927,0.603514161077861
35_E9,35 evolved,16.758793969849247,0.5361613668201842,0.46314029253142275,0.605824661744339
35_E9,35 evolved,16.934673366834172,0.5387352079061529,0.46609361896139684,0.6081411906814802
35_E9,35 evolved,17.110552763819097,0.5413182630663039,0.469062164760693,0.6104637545756157
35_E9,35 evolved,17.28643216080402,0.5439105521596033,0.47204598758778693,0.6127923601009475
35_E9,35 evolved,17.462311557788944,0.5465120950474145,0.4750451452238946,0.6151270139195415
35_E9,35 evolved,17.63819095477387,0.5491229115934005,0.47805969557289096,0.6174677226813025
35_E9,35 evolved,17.814070351758794,0.551743021663445,0.48108969666124624,0.6198144930239647
35_E9,35 evolved,17.98994974874372,0.5543724451255587,0.4841352066379476,0.6221673315730702
35_E9,35 evolved,18.165829145728644,0.5570112018497948,0.48708716616240066,0.6245262449419545
35_E9,35 evolved,18.34170854271357,0.5596593117081615,0.490198874886646,0.6268912397317307
35_E9,35 evolved,18.517587939698494,0.5623167945745351,0.4933266770479927,0.6292527002200213
35_E9,35 evolved,18.69346733668342,0.5649836703245706,0.49643558495217155,0.6314785488977922
35_E9,35 evolved,18.86934673366834,0.5676599588356194,0.4994849754241579,0.6336874841557675
35_E9,35 evolved,19.045226130653266,0.5703456799866375,0.5025493932495385,0.6357590132529704
35_E9,35 evolved,19.22110552763819,0.5730408536581031,0.5056333155368857,0.6378348107383719
35_E9,35 evolved,19.396984924623116,0.5757454997319243,0.5087359406197771,0.6399099095014664
35_E9,35 evolved,19.57286432160804,0.5784596380913614,0.5118538423862736,0.6419868692266691
35_E9,35 evolved,19.748743718592966,0.58118328862093,0.5149870753140714,0.6440680642697986
35_E9,35 evolved,19.92462311557789,0.5839164712063244,0.5181356939841565,0.6461054072901402
35_E9,35 evolved,20.100502512562812,0.5866592057343232,0.521299753080694,0.6480745590395116
35_E9,35 evolved,20.276381909547737,0.5894115120927094,0.5244793073909331,0.6500473414181093
35_E9,35 evolved,20.452261306532662,0.5921734101701794,0.527692853606691,0.6520237553385779
35_E9,35 evolved,20.628140703517587,0.5949449198562631,0.5310667446144457,0.6540038017052338
35_E9,35 evolved,20.804020100502512,0.5977260610412309,0.5342650857890919,0.655987481414072
35_E9,35 evolved,20.979899497487438,0.6005168536160151,0.5374382610991338,0.6583376107955393
35_E9,35 evolved,21.155778894472363,0.6033173174721176,0.5405906467757408,0.6607649130600063
35_E9,35 evolved,21.331658291457288,0.6061274725015305,0.5438185584278228,0.6630214829562836
35_E9,35 evolved,21.507537688442213,0.6089473385966457,0.5470285281244196,0.665271210916925
35_E9,35 evolved,21.683417085427138,0.6117769356501749,0.5502609513667427,0.6677269302947818
35_E9,35 evolved,21.859296482412063,0.6146162835550572,0.5535162914279129,0.6701887701501652
35_E9,35 evolved,22.035175879396984,0.6174654022043832,0.5567966042162203,0.6726567366600226
35_E9,35 evolved,22.21105527638191,0.6203243114913012,0.5604052488934862,0.6751239214280642
35_E9,35 evolved,22.386934673366834,0.62319303130894,0.5637073854257624,0.6772521447505924
35_E9,35 evolved,22.56281407035176,0.6260715815503173,0.5669774225651071,0.6797225159983336
35_E9,35 evolved,22.738693467336685,0.6289599821082619,0.570262507746661,0.6821989453711013
35_E9,35 evolved,22.91457286432161,0.6318582528753223,0.5735626898791695,0.6846785177376878
35_E9,35 evolved,23.09045226130653,0.6347664137436885,0.5768780179474258,0.6868621647966193
35_E9,35 evolved,23.266331658291456,0.6376844846051041,0.5802085410121377,0.6888278285209746
35_E9,35 evolved,23.44221105527638,0.6406124853507843,0.5835543082097985,0.691146226769236
35_E9,35 evolved,23.618090452261306,0.6435504358713293,0.5872579085863893,0.6931521288854731
35_E9,35 evolved,23.79396984924623,0.6464983560566439,0.5911077611913715,0.6951614748687277
35_E9,35 evolved,23.969849246231156,0.6494562657958485,0.5948267730384331,0.6973926671312279
35_E9,35 evolved,24.14572864321608,0.6524241849772041,0.5983607060630677,0.7003577420799088
35_E9,35 evolved,24.321608040201006,0.6554021334880177,0.6018266713537841,0.7034236293000335
35_E9,35 evolved,24.49748743718593,0.6583901312145698,0.6053065666442384,0.7063447893128993
35_E9,35 evolved,24.673366834170857,0.6613881980420216,0.6088042697056322,0.7085310109043819
35_E9,35 evolved,24.84924623115578,0.6643963538543405,0.611882196068137,0.7106164173896061
35_E9,35 evolved,25.025125628140707,0.6674146185342078,0.6150905997776777,0.7131098009522262
35_E9,35 evolved,25.201005025125628,0.6704430119629464,0.6187708509965972,0.7157878816944901
35_E9,35 evolved,25.376884422110553,0.6734815540204274,0.6224771235359764,0.7184653401284306
35_E9,35 evolved,25.552763819095478,0.6765302645849972,0.6262011926437062,0.7211547162946689
35_E9,35 evolved,25.728643216080403,0.6795891635333843,0.6295846134902617,0.7238582395160049
35_E9,35 evolved,25.904522613065325,0.6826582707406276,0.6327176111620075,0.726397141510658
35_E9,35 evolved,26.08040201005025,0.6857376060799892,0.6367403782426606,0.7288152147293396
35_E9,35 evolved,26.256281407035175,0.68882718942287,0.6403433177389117,0.7312281701560533
35_E9,35 evolved,26.4321608040201,0.6919270406387289,0.6438591734821533,0.7336408363325486
35_E9,35 evolved,26.608040201005025,0.6950371795950053,0.6473285092952846,0.7359679372635541
35_E9,35 evolved,26.78391959798995,0.6981576261570343,0.6509643399150358,0.7385005391380141
35_E9,35 evolved,26.959798994974875,0.70128840018796,0.6545340632744732,0.7408722347538053
35_E9,35 evolved,27.1356783919598,0.7044295215486629,0.6582976863397906,0.7433749837104346
35_E9,35 evolved,27.311557788944725,0.7075810100976723,0.661826372469286,0.7457326524489797
35_E9,35 evolved,27.48743718592965,0.7107428856910889,0.6653370097353468,0.748181847078592
35_E9,35 evolved,27.663316582914575,0.7139151681824993,0.6687712263544736,0.7507345579450648
35_E9,35 evolved,27.8391959798995,0.7170978774228974,0.6722660431895641,0.7532094304670628
35_E9,35 evolved,28.015075376884425,0.7202910332606061,0.675977678343877,0.7556720685232969
35_E9,35 evolved,28.190954773869347,0.7234946555411929,0.6797984721544217,0.7579169991022247
35_E9,35 evolved,28.366834170854272,0.7267087641073886,0.6835849517232061,0.7606208686241831
35_E9,35 evolved,28.542713567839197,0.7299333787990111,0.6870869539502246,0.7635094213953892
35_E9,35 evolved,28.718592964824122,0.733168519452879,0.6904894136835088,0.7666365366475945
35_E9,35 evolved,28.894472361809044,0.736414205902739,0.6942209406381121,0.769482100331802
35_E9,35 evolved,29.07035175879397,0.7396704579791767,0.6982802480966692,0.7721538316148938
35_E9,35 evolved,29.246231155778894,0.742937295509547,0.7023593389346678,0.7752124504675505
35_E9,35 evolved,29.42211055276382,0.7462147383178835,0.7064574746132889,0.7781053389741313
35_E9,35 evolved,29.597989949748744,0.7495028062248257,0.7105747189796973,0.7806073779257566
35_E9,35 evolved,29.77386934673367,0.7528015190475356,0.7145186910250296,0.7835185470620227
35_E9,35 evolved,29.949748743718594,0.756110896599621,0.718447388879748,0.7866705673981159
35_E9,35 evolved,30.12562814070352,0.7594309586910479,0.7224057664344702,0.7898252586552444
35_E9,35 evolved,30.301507537688444,0.7627617251280705,0.7263403684118193,0.7928327216933807
35_E9,35 evolved,30.47738693467337,0.7661032157131332,0.7302794966690492,0.7960621428447235
35_E9,35 evolved,30.653266331658294,0.7694554502448036,0.7341927607839303,0.7993626152054689
35_E9,35 evolved,30.82914572864322,0.7728184485176682,0.7375255560593474,0.8026014882158402
35_E9,35 evolved,31.00502512562814,0.7761922303222518,0.7415649534463066,0.805695200852787
35_E9,35 evolved,31.180904522613066,0.7795768154449012,0.7452008619540171,0.8084358209982339
35_E9,35 evolved,31.35678391959799,0.7829722236676798,0.7487037617490513,0.811751503863263
35_E9,35 evolved,31.532663316582916,0.7863784747682082,0.7525099662616939,0.8151629499834279
35_E9,35 evolved,31.70854271356784,0.7897955885194913,0.7559452694323084,0.8181548985705615
35_E9,35 evolved,31.884422110552766,0.7932235846896505,0.7593527402189235,0.8212933795113369
35_E9,35 evolved,32.06030150753769,0.7966624830415704,0.7627032704888119,0.8244373745331106
35_E9,35 evolved,32.23618090452261,0.8001123033323394,0.766085340763525,0.82774133318052
35_E9,35 evolved,32.41206030150754,0.8035730653124242,0.7699887155038395,0.8310221183319166
35_E9,35 evolved,32.58793969849246,0.8070447887243407,0.7738628473520597,0.834727459536248
35_E9,35 evolved,32.76381909547739,0.8105274933005795,0.7780285568866189,0.8383568332648437
35_E9,35 evolved,32.93969849246231,0.8140211987602597,0.7820418495665455,0.841675403969554
35_E9,35 evolved,33.11557788944724,0.8175259248037663,0.7858110429297803,0.8449896236677559
35_E9,35 evolved,33.29145728643216,0.8210416911040981,0.7891468340695678,0.8482673448415988
35_E9,35 evolved,33.46733668341709,0.8245685172929027,0.7921650804095739,0.8516479980229078
35_E9,35 evolved,33.64321608040201,0.8281064229379044,0.7962232756076923,0.8553870944137395
35_E9,35 evolved,33.81909547738694,0.8316554275064372,0.799033417358441,0.8591188510082591
35_E9,35 evolved,33.99497487437186,0.8352155503064943,0.8029789507167723,0.8620905405545186
35_E9,35 evolved,34.17085427135679,0.8387868103915003,0.8064266934285197,0.8660250303654334
35_E9,35 evolved,34.34673366834171,0.8423692264064918,0.809208263792698,0.8699770839386726
35_E9,35 evolved,34.52261306532664,0.8459628163398095,0.81192288717679,0.8732717412703
35_E9,35 evolved,34.69849246231156,0.849567597122402,0.8152770781004528,0.8771857986495246
35_E9,35 evolved,34.87437185929649,0.8531835839816131,0.8179399428029182,0.8811261804759216
35_E9,35 evolved,35.05025125628141,0.8568107893994729,0.8214761934204723,0.8852047098224322
35_E9,35 evolved,35.22613065326634,0.8604492214344361,0.824298436724173,0.8896328126104617
35_E9,35 evolved,35.402010050251256,0.8640988810189496,0.827135224539613,0.89388777199651
35_E9,35 evolved,35.57788944723618,0.8677597576102704,0.8300463263525023,0.8977781659967126
35_E9,35 evolved,35.753768844221106,0.8714318221948218,0.8328285250313556,0.901905089628107
35_E9,35 evolved,35.92964824120603,0.8751150160419088,0.8355628318332098,0.906182685296435
35_E9,35 evolved,36.105527638190956,0.878809232633853,0.8382241659952117,0.9104541138277141
35_E9,35 evolved,36.28140703517588,0.8825142886484229,0.8413572955708728,0.914753191239289
35_E9,35 evolved,36.45728643216081,0.886229877386466,0.8442155850942552,0.9190591750582278
35_E9,35 evolved,36.63316582914573,0.8899554940663778,0.8470041016129153,0.923232093375712
35_E9,35 evolved,36.80904522613065,0.8936903160587787,0.8499580213138421,0.9271261539512506
35_E9,35 evolved,36.984924623115575,0.8974330109949401,0.853356468243854,0.9316675669299904
35_E9,35 evolved,37.1608040201005,0.9011814294994013,0.8562475443081307,0.9363712161249305
35_E9,35 evolved,37.336683417085425,0.9049321134964561,0.8585756538765177,0.9402036052919338
35_E9,35 evolved,37.51256281407035,0.9086795099594284,0.8614290716260548,0.9446922624051391
35_E9,35 evolved,37.688442211055275,0.912414714679685,0.8642688171695039,0.9493940778908004
35_E9,35 evolved,37.8643216080402,0.9161234671249129,0.8671535122487113,0.9538483894849342
35_E9,35 evolved,38.040201005025125,0.9197829539881199,0.8708078178449723,0.9584864618051949
35_E9,35 evolved,38.21608040201005,0.9233567223636702,0.8744170752465036,0.9630849480388739
35_E9,35 evolved,38.391959798994975,0.9267866041675402,0.876425714290679,0.9666959164031165
35_E9,35 evolved,38.5678391959799,0.9299799413041001,0.8772093171071925,0.9704475276984941
35_E9,35 evolved,38.743718592964825,0.9327894857454418,0.8789583992136869,0.9730389076412659
35_E9,35 evolved,38.91959798994975,0.934982038166998,0.8796771411871018,0.9764339511222238
35_E9,35 evolved,39.095477386934675,0.9361901619187752,0.8776631603121728,0.9791611231736753
35_E9,35 evolved,39.2713567839196,0.9358394258985805,0.8762188019422856,0.9798560141092655
35_E9,35 evolved,39.447236180904525,0.9330426613716434,0.8728432398019335,0.9798606287658382
35_E9,35 evolved,39.62311557788945,0.92645571948627,0.8612624760056646,0.9773063903255075
35_E9,35 evolved,39.798994974874375,0.9141033810508657,0.8387110893371476,0.9722016698869942
35_E9,35 evolved,39.9748743718593,0.8932232278617294,0.8126664121871734,0.9638107301039217
35_E9,35 evolved,40.150753768844226,0.8602576284509821,0.7661950329837427,0.9526574360036902
35_E9,35 evolved,40.32663316582915,0.8112482490741061,0.7075508073779229,0.9243449176452256
35_E9,35 evolved,40.502512562814076,0.7429611593587941,0.6391111033126031,0.8716311403837717
35_E9,35 evolved,40.678391959799,0.6548238285807698,0.559442039466264,0.7774976817209929
35_E9,35 evolved,40.854271356783926,0.5509102044946724,0.47647040096423354,0.6290061507940963
35_E9,35 evolved,41.03015075376885,0.4402392527009084,0.38492888241725814,0.4854142267552151
35_E9,35 evolved,41.206030150753776,0.3341612491995795,0.2530223074961855,0.37980954597827643
35_E9,35 evolved,41.381909547738694,0.24212881607870845,0.13663341056127157,0.29680350796562877
35_E9,35 evolved,41.55778894472362,0.16886091607008974,0.0706935312125347,0.22725386611084905
35_E9,35 evolved,41.733668341708544,0.11438507920916949,0.03335036705820284,0.1696564213870247
35_E9,35 evolved,41.90954773869347,0.07588601456589647,0.015427783299107942,0.127908133920688
35_E9,35 evolved,42.085427135678394,0.04963371299594992,0.00707631615653359,0.09416803079709993
35_E9,35 evolved,42.26130653266332,0.032160679661057075,0.003234091533634231,0.068447789049413
35_E9,35 evolved,42.437185929648244,0.020714661357631982,0.0014696230333576762,0.049093873829909304
35_E9,35 evolved,42.61306532663317,0.013293038360250014,6.727101401494274e-4,0.035273719123845144
35_E9,35 evolved,42.78894472361809,0.008511687065434058,3.077083817773368e-4,0.02560927536139227
35_E9,35 evolved,42.96482412060301,0.005443452162648068,1.4000704599098808e-4,0.018446602390461708
35_E9,35 evolved,43.14070351758794,0.0034791414670245165,6.375314549967256e-5,0.013322015439074979
35_E9,35 evolved,43.31658291457286,0.0022232190035061297,2.9054630551978243e-5,0.009425304752767382
35_E9,35 evolved,43.49246231155779,0.001420742631199139,1.3252572966065919e-5,0.006712539537544592
35_E9,35 evolved,43.66834170854271,9.081169675835113e-4,6.050063429916034e-6,0.004826363203320615
