population,sheet_name,concentration,OD
35_B2,Set1_Rep2_FLZ,0.5,0.9577000141143799
35_B6,Set1_Rep2_FLZ,0.5,1.0269999504089355
35_B8,Set1_Rep2_FLZ,0.5,0.9452000260353088
35_C5,Set1_Rep2_FLZ,0.5,0.977400004863739
35_C7,Set1_Rep2_FLZ,0.5,0.8932999968528748
35_C9,Set1_Rep2_FLZ,0.5,0.8539999723434448
fRS585,Set1_Rep2_FLZ,0.5,0.5835000276565552
Blank,Set1_Rep2_FLZ,0.5,0.05999999865889549
35_B2,Set1_Rep1_FLZ,0.5,0.9323999881744385
35_B6,Set1_Rep1_FLZ,0.5,0.9541000127792358
35_B8,Set1_Rep1_FLZ,0.5,1.083799958229065
35_C5,Set1_Rep1_FLZ,0.5,0.917900025844574
35_C7,Set1_Rep1_FLZ,0.5,0.9049999713897705
35_C9,Set1_Rep1_FLZ,0.5,0.963100016117096
fRS585,Set1_Rep1_FLZ,0.5,0.9898999929428101
Blank,Set1_Rep1_FLZ,0.5,0.060100000351667404
40_C9,Set4_Rep3_FLZ,0,1.0825999975204468
40_E7,Set4_Rep3_FLZ,0,0.9564999938011169
40_E11,Set4_Rep3_FLZ,0,0.857699990272522
40_F6,Set4_Rep3_FLZ,0,0.9909999966621399
40_G9,Set4_Rep3_FLZ,0,1.1841000318527222
40_G11,Set4_Rep3_FLZ,0,1.159500002861023
fRS585,Set4_Rep3_FLZ,0,0.9146999716758728
Blank,Set4_Rep3_FLZ,0,0.05999999865889549
40_C9,Set4_Rep2_FLZ,0,1.0648000240325928
40_E7,Set4_Rep2_FLZ,0,0.911899983882904
40_E11,Set4_Rep2_FLZ,0,1.0321999788284302
40_F6,Set4_Rep2_FLZ,0,0.9230999946594238
40_G9,Set4_Rep2_FLZ,0,1.169800043106079
40_G11,Set4_Rep2_FLZ,0,1.101099967956543
fRS585,Set4_Rep2_FLZ,0,1.0449999570846558
Blank,Set4_Rep2_FLZ,0,0.05999999865889549
40_C9,Set4_Rep1_FLZ,0,0.9429000020027161
40_E7,Set4_Rep1_FLZ,0,0.9829000234603882
40_E11,Set4_Rep1_FLZ,0,1.0188000202178955
40_F6,Set4_Rep1_FLZ,0,1.0546000003814697
40_G9,Set4_Rep1_FLZ,0,1.1901999711990356
40_G11,Set4_Rep1_FLZ,0,1.1394000053405762
fRS585,Set4_Rep1_FLZ,0,1.017199993133545
Blank,Set4_Rep1_FLZ,0,0.06019999831914902
35_F2,Set3_Rep3_FLZ,0,0.819100022315979
35_F4,Set3_Rep3_FLZ,0,0.7936999797821045
35_F6,Set3_Rep3_FLZ,0,0.8658999800682068
35_G5,Set3_Rep3_FLZ,0,0.8066999912261963
35_G9,Set3_Rep3_FLZ,0,0.8353999853134155
35_G11,Set3_Rep3_FLZ,0,0.7541999816894531
fRS585,Set3_Rep3_FLZ,0,1.0099999904632568
Blank,Set3_Rep3_FLZ,0,0.060100000351667404
35_F2,Set3_Rep2_FLZ,0,0.8960000276565552
35_F4,Set3_Rep2_FLZ,0,0.8428999781608582
35_F6,Set3_Rep2_FLZ,0,0.9574000239372253
35_G5,Set3_Rep2_FLZ,0,0.8834999799728394
35_G9,Set3_Rep2_FLZ,0,0.8809999823570251
35_G11,Set3_Rep2_FLZ,0,0.9125000238418579
fRS585,Set3_Rep2_FLZ,0,0.9703999757766724
Blank,Set3_Rep2_FLZ,0,0.060499999672174454
35_F2,Set3_Rep1_FLZ,0,0.9204999804496765
35_F4,Set3_Rep1_FLZ,0,0.9366999864578247
35_F6,Set3_Rep1_FLZ,0,0.942799985408783
35_G5,Set3_Rep1_FLZ,0,0.751800000667572
35_G9,Set3_Rep1_FLZ,0,0.8888999819755554
35_G11,Set3_Rep1_FLZ,0,1.0183000564575195
fRS585,Set3_Rep1_FLZ,0,0.9294000267982483
Blank,Set3_Rep1_FLZ,0,0.060499999672174454
35_D2,Set2_Rep3_FLZ,0,1.0049999952316284
35_D4,Set2_Rep3_FLZ,0,0.5809999704360962
35_D8,Set2_Rep3_FLZ,0,0.8956000208854675
35_E7,Set2_Rep3_FLZ,0,0.9214000105857849
35_E9,Set2_Rep3_FLZ,0,0.9901999831199646
35_E11,Set2_Rep3_FLZ,0,0.9448999762535095
fRS585,Set2_Rep3_FLZ,0,0.8626000285148621
Blank,Set2_Rep3_FLZ,0,0.06210000067949295
35_D2,Set2_Rep2_FLZ,0,0.8356000185012817
35_D4,Set2_Rep2_FLZ,0,0.8165000081062317
35_D8,Set2_Rep2_FLZ,0,1.0285999774932861
35_E7,Set2_Rep2_FLZ,0,1.0048999786376953
35_E9,Set2_Rep2_FLZ,0,1.0226999521255493
35_E11,Set2_Rep2_FLZ,0,1.0032999515533447
fRS585,Set2_Rep2_FLZ,0,0.9818999767303467
Blank,Set2_Rep2_FLZ,0,0.061799999326467514
35_D2,Set2_Rep1_FLZ,0,0.8485000133514404
35_D4,Set2_Rep1_FLZ,0,0.7731000185012817
35_D8,Set2_Rep1_FLZ,0,0.8763999938964844
35_E7,Set2_Rep1_FLZ,0,0.9276000261306763
35_E9,Set2_Rep1_FLZ,0,0.8743000030517578
35_E11,Set2_Rep1_FLZ,0,0.9573000073432922
fRS585,Set2_Rep1_FLZ,0,1.0052000284194946
Blank,Set2_Rep1_FLZ,0,0.061799999326467514
35_B2,Set1_Rep3_FLZ,0,0.9326000213623047
35_B6,Set1_Rep3_FLZ,0,0.8752999901771545
35_B8,Set1_Rep3_FLZ,0,0.9205999970436096
35_C5,Set1_Rep3_FLZ,0,0.9413999915122986
35_C7,Set1_Rep3_FLZ,0,1.0765999555587769
35_C9,Set1_Rep3_FLZ,0,1.0601999759674072
fRS585,Set1_Rep3_FLZ,0,1.0543999671936035
Blank,Set1_Rep3_FLZ,0,0.061900001019239426
35_B2,Set1_Rep2_FLZ,0,1.0705000162124634
35_B6,Set1_Rep2_FLZ,0,1.1180000305175781
35_B8,Set1_Rep2_FLZ,0,0.9617999792098999
35_C5,Set1_Rep2_FLZ,0,0.9277999997138977
35_C7,Set1_Rep2_FLZ,0,0.9925000071525574
35_C9,Set1_Rep2_FLZ,0,0.9593999981880188
fRS585,Set1_Rep2_FLZ,0,0.9409000277519226
Blank,Set1_Rep2_FLZ,0,0.06080000102519989
35_B2,Set1_Rep1_FLZ,0,0.9467999935150146
35_B6,Set1_Rep1_FLZ,0,1.0013999938964844
35_B8,Set1_Rep1_FLZ,0,0.9416999816894531
35_C5,Set1_Rep1_FLZ,0,1.021399974822998
35_C7,Set1_Rep1_FLZ,0,0.9688000082969666
35_C9,Set1_Rep1_FLZ,0,0.9879999756813049
fRS585,Set1_Rep1_FLZ,0,0.9229999780654907
Blank,Set1_Rep1_FLZ,0,0.06109999865293503
40_C9,Set4_Rep3_FLZ,512,0.13169999420642853
40_E7,Set4_Rep3_FLZ,512,0.1679999977350235
40_E11,Set4_Rep3_FLZ,512,0.121799997985363
40_F6,Set4_Rep3_FLZ,512,0.1005999967455864
40_G9,Set4_Rep3_FLZ,512,0.15449999272823334
40_G11,Set4_Rep3_FLZ,512,0.11879999935626984
fRS585,Set4_Rep3_FLZ,512,0.13099999725818634
Blank,Set4_Rep3_FLZ,512,0.06199999898672104
40_C9,Set4_Rep2_FLZ,512,0.1476999968290329
40_E7,Set4_Rep2_FLZ,512,0.1298999935388565
40_E11,Set4_Rep2_FLZ,512,0.11649999767541885
40_F6,Set4_Rep2_FLZ,512,0.10260000079870224
40_G9,Set4_Rep2_FLZ,512,0.13650000095367432
40_G11,Set4_Rep2_FLZ,512,0.1444000005722046
fRS585,Set4_Rep2_FLZ,512,0.1289999932050705
Blank,Set4_Rep2_FLZ,512,0.06199999898672104
40_C9,Set4_Rep1_FLZ,512,0.13019999861717224
40_E7,Set4_Rep1_FLZ,512,0.14839999377727509
40_E11,Set4_Rep1_FLZ,512,0.12210000306367874
40_F6,Set4_Rep1_FLZ,512,0.10750000178813934
40_G9,Set4_Rep1_FLZ,512,0.13179999589920044
40_G11,Set4_Rep1_FLZ,512,0.11020000278949738
fRS585,Set4_Rep1_FLZ,512,0.1185000017285347
Blank,Set4_Rep1_FLZ,512,0.06199999898672104
35_F2,Set3_Rep3_FLZ,512,0.14630000293254852
35_F4,Set3_Rep3_FLZ,512,0.13490000367164612
35_F6,Set3_Rep3_FLZ,512,0.15719999372959137
35_G5,Set3_Rep3_FLZ,512,0.09910000115633011
35_G9,Set3_Rep3_FLZ,512,0.15520000457763672
35_G11,Set3_Rep3_FLZ,512,0.13580000400543213
fRS585,Set3_Rep3_FLZ,512,0.16030000150203705
Blank,Set3_Rep3_FLZ,512,0.06199999898672104
35_F2,Set3_Rep2_FLZ,512,0.14339999854564667
35_F4,Set3_Rep2_FLZ,512,0.14110000431537628
35_F6,Set3_Rep2_FLZ,512,0.120899997651577
35_G5,Set3_Rep2_FLZ,512,0.11129999905824661
35_G9,Set3_Rep2_FLZ,512,0.1429000049829483
35_G11,Set3_Rep2_FLZ,512,0.12950000166893005
fRS585,Set3_Rep2_FLZ,512,0.14830000698566437
Blank,Set3_Rep2_FLZ,512,0.061900001019239426
35_F2,Set3_Rep1_FLZ,512,0.14550000429153442
35_F4,Set3_Rep1_FLZ,512,0.14100000262260437
35_F6,Set3_Rep1_FLZ,512,0.14920000731945038
35_G5,Set3_Rep1_FLZ,512,0.12070000171661377
35_G9,Set3_Rep1_FLZ,512,0.1316000074148178
35_G11,Set3_Rep1_FLZ,512,0.12890000641345978
fRS585,Set3_Rep1_FLZ,512,0.1420000046491623
Blank,Set3_Rep1_FLZ,512,0.06199999898672104
35_D2,Set2_Rep3_FLZ,512,0.14409999549388885
35_D4,Set2_Rep3_FLZ,512,0.06310000270605087
35_D8,Set2_Rep3_FLZ,512,0.13490000367164612
35_E7,Set2_Rep3_FLZ,512,0.13269999623298645
35_E9,Set2_Rep3_FLZ,512,0.13050000369548798
35_E11,Set2_Rep3_FLZ,512,0.11949999630451202
fRS585,Set2_Rep3_FLZ,512,0.13650000095367432
Blank,Set2_Rep3_FLZ,512,0.062199998646974564
35_D2,Set2_Rep2_FLZ,512,0.12939999997615814
35_D4,Set2_Rep2_FLZ,512,0.06289999932050705
35_D8,Set2_Rep2_FLZ,512,0.12759999930858612
35_E7,Set2_Rep2_FLZ,512,0.11980000138282776
35_E9,Set2_Rep2_FLZ,512,0.13050000369548798
35_E11,Set2_Rep2_FLZ,512,0.12520000338554382
fRS585,Set2_Rep2_FLZ,512,0.1453000009059906
Blank,Set2_Rep2_FLZ,512,0.061900001019239426
35_D2,Set2_Rep1_FLZ,512,0.13050000369548798
35_D4,Set2_Rep1_FLZ,512,0.06390000134706497
35_D8,Set2_Rep1_FLZ,512,0.1242000013589859
35_E7,Set2_Rep1_FLZ,512,0.1347000002861023
35_E9,Set2_Rep1_FLZ,512,0.12300000339746475
35_E11,Set2_Rep1_FLZ,512,0.120899997651577
fRS585,Set2_Rep1_FLZ,512,0.11749999970197678
Blank,Set2_Rep1_FLZ,512,0.061900001019239426
35_B2,Set1_Rep3_FLZ,512,0.10989999771118164
35_B6,Set1_Rep3_FLZ,512,0.1451999992132187
35_B8,Set1_Rep3_FLZ,512,0.13179999589920044
35_C5,Set1_Rep3_FLZ,512,0.14270000159740448
35_C7,Set1_Rep3_FLZ,512,0.1420000046491623
35_C9,Set1_Rep3_FLZ,512,0.1315000057220459
fRS585,Set1_Rep3_FLZ,512,0.14630000293254852
Blank,Set1_Rep3_FLZ,512,0.062199998646974564
35_B2,Set1_Rep2_FLZ,512,0.1111999973654747
35_B6,Set1_Rep2_FLZ,512,0.13030000030994415
35_B8,Set1_Rep2_FLZ,512,0.11789999902248383
35_C5,Set1_Rep2_FLZ,512,0.13019999861717224
35_C7,Set1_Rep2_FLZ,512,0.13330000638961792
35_C9,Set1_Rep2_FLZ,512,0.13899999856948853
fRS585,Set1_Rep2_FLZ,512,0.14380000531673431
Blank,Set1_Rep2_FLZ,512,0.061000000685453415
35_B2,Set1_Rep1_FLZ,512,0.12639999389648438
35_B6,Set1_Rep1_FLZ,512,0.13809999823570251
35_B8,Set1_Rep1_FLZ,512,0.13670000433921814
35_C5,Set1_Rep1_FLZ,512,0.14589999616146088
35_C7,Set1_Rep1_FLZ,512,0.14910000562667847
35_C9,Set1_Rep1_FLZ,512,0.15860000252723694
fRS585,Set1_Rep1_FLZ,512,0.14880000054836273
Blank,Set1_Rep1_FLZ,512,0.0617000013589859
40_C9,Set4_Rep3_FLZ,256,0.15449999272823334
40_E7,Set4_Rep3_FLZ,256,0.15549999475479126
40_E11,Set4_Rep3_FLZ,256,0.11810000240802765
40_F6,Set4_Rep3_FLZ,256,0.11540000140666962
40_G9,Set4_Rep3_FLZ,256,0.15700000524520874
40_G11,Set4_Rep3_FLZ,256,0.13519999384880066
fRS585,Set4_Rep3_FLZ,256,0.13609999418258667
Blank,Set4_Rep3_FLZ,256,0.06030000001192093
40_C9,Set4_Rep2_FLZ,256,0.15809999406337738
40_E7,Set4_Rep2_FLZ,256,0.16590000689029694
40_E11,Set4_Rep2_FLZ,256,0.12300000339746475
40_F6,Set4_Rep2_FLZ,256,0.11999999731779099
40_G9,Set4_Rep2_FLZ,256,0.13439999520778656
40_G11,Set4_Rep2_FLZ,256,0.13539999723434448
fRS585,Set4_Rep2_FLZ,256,0.1476999968290329
Blank,Set4_Rep2_FLZ,256,0.06030000001192093
40_C9,Set4_Rep1_FLZ,256,0.15029999613761902
40_E7,Set4_Rep1_FLZ,256,0.11550000309944153
40_E11,Set4_Rep1_FLZ,256,0.11299999803304672
40_F6,Set4_Rep1_FLZ,256,0.12470000237226486
40_G9,Set4_Rep1_FLZ,256,0.1370999962091446
40_G11,Set4_Rep1_FLZ,256,0.11110000312328339
fRS585,Set4_Rep1_FLZ,256,0.14509999752044678
Blank,Set4_Rep1_FLZ,256,0.06069999933242798
35_F2,Set3_Rep3_FLZ,256,0.1543000042438507
35_F4,Set3_Rep3_FLZ,256,0.14489999413490295
35_F6,Set3_Rep3_FLZ,256,0.13950000703334808
35_G5,Set3_Rep3_FLZ,256,0.10159999877214432
35_G9,Set3_Rep3_FLZ,256,0.14339999854564667
35_G11,Set3_Rep3_FLZ,256,0.13210000097751617
fRS585,Set3_Rep3_FLZ,256,0.13449999690055847
Blank,Set3_Rep3_FLZ,256,0.06080000102519989
35_F2,Set3_Rep2_FLZ,256,0.1501999944448471
35_F4,Set3_Rep2_FLZ,256,0.11469999700784683
35_F6,Set3_Rep2_FLZ,256,0.13600000739097595
35_G5,Set3_Rep2_FLZ,256,0.13619999587535858
35_G9,Set3_Rep2_FLZ,256,0.13519999384880066
35_G11,Set3_Rep2_FLZ,256,0.12210000306367874
fRS585,Set3_Rep2_FLZ,256,0.14229999482631683
Blank,Set3_Rep2_FLZ,256,0.05999999865889549
35_F2,Set3_Rep1_FLZ,256,0.1339000016450882
35_F4,Set3_Rep1_FLZ,256,0.12870000302791595
35_F6,Set3_Rep1_FLZ,256,0.11990000307559967
35_G5,Set3_Rep1_FLZ,256,0.1460999995470047
35_G9,Set3_Rep1_FLZ,256,0.1362999975681305
35_G11,Set3_Rep1_FLZ,256,0.14910000562667847
fRS585,Set3_Rep1_FLZ,256,0.15960000455379486
Blank,Set3_Rep1_FLZ,256,0.05990000069141388
35_D2,Set2_Rep3_FLZ,256,0.18389999866485596
35_D4,Set2_Rep3_FLZ,256,0.06360000371932983
35_D8,Set2_Rep3_FLZ,256,0.15049999952316284
35_E7,Set2_Rep3_FLZ,256,0.14880000054836273
35_E9,Set2_Rep3_FLZ,256,0.13580000400543213
35_E11,Set2_Rep3_FLZ,256,0.1324000060558319
fRS585,Set2_Rep3_FLZ,256,0.14710000157356262
Blank,Set2_Rep3_FLZ,256,0.06069999933242798
35_D2,Set2_Rep2_FLZ,256,0.1527000069618225
35_D4,Set2_Rep2_FLZ,256,0.0632999986410141
35_D8,Set2_Rep2_FLZ,256,0.14480000734329224
35_E7,Set2_Rep2_FLZ,256,0.14990000426769257
35_E9,Set2_Rep2_FLZ,256,0.1598999947309494
35_E11,Set2_Rep2_FLZ,256,0.1339000016450882
fRS585,Set2_Rep2_FLZ,256,0.13699999451637268
Blank,Set2_Rep2_FLZ,256,0.06019999831914902
35_D2,Set2_Rep1_FLZ,256,0.15469999611377716
35_D4,Set2_Rep1_FLZ,256,0.06379999965429306
35_D8,Set2_Rep1_FLZ,256,0.13510000705718994
35_E7,Set2_Rep1_FLZ,256,0.12489999830722809
35_E9,Set2_Rep1_FLZ,256,0.11969999969005585
35_E11,Set2_Rep1_FLZ,256,0.13030000030994415
fRS585,Set2_Rep1_FLZ,256,0.14550000429153442
Blank,Set2_Rep1_FLZ,256,0.060499999672174454
35_B2,Set1_Rep3_FLZ,256,0.14820000529289246
35_B6,Set1_Rep3_FLZ,256,0.1582999974489212
35_B8,Set1_Rep3_FLZ,256,0.1535000056028366
35_C5,Set1_Rep3_FLZ,256,0.1589999943971634
35_C7,Set1_Rep3_FLZ,256,0.14229999482631683
35_C9,Set1_Rep3_FLZ,256,0.15119999647140503
fRS585,Set1_Rep3_FLZ,256,0.14990000426769257
Blank,Set1_Rep3_FLZ,256,0.060100000351667404
35_B2,Set1_Rep2_FLZ,256,0.16030000150203705
35_B6,Set1_Rep2_FLZ,256,0.14589999616146088
35_B8,Set1_Rep2_FLZ,256,0.13750000298023224
35_C5,Set1_Rep2_FLZ,256,0.14339999854564667
35_C7,Set1_Rep2_FLZ,256,0.1444000005722046
35_C9,Set1_Rep2_FLZ,256,0.14900000393390656
fRS585,Set1_Rep2_FLZ,256,0.14239999651908875
Blank,Set1_Rep2_FLZ,256,0.06120000034570694
35_B2,Set1_Rep1_FLZ,256,0.15449999272823334
35_B6,Set1_Rep1_FLZ,256,0.1624000072479248
35_B8,Set1_Rep1_FLZ,256,0.1615999937057495
35_C5,Set1_Rep1_FLZ,256,0.1597999930381775
35_C7,Set1_Rep1_FLZ,256,0.15279999375343323
35_C9,Set1_Rep1_FLZ,256,0.16699999570846558
fRS585,Set1_Rep1_FLZ,256,0.17229999601840973
Blank,Set1_Rep1_FLZ,256,0.061000000685453415
40_C9,Set4_Rep3_FLZ,128,0.18529999256134033
40_E7,Set4_Rep3_FLZ,128,0.21199999749660492
40_E11,Set4_Rep3_FLZ,128,0.1745000034570694
40_F6,Set4_Rep3_FLZ,128,0.12690000236034393
40_G9,Set4_Rep3_FLZ,128,0.7854999899864197
40_G11,Set4_Rep3_FLZ,128,0.367900013923645
fRS585,Set4_Rep3_FLZ,128,0.16419999301433563
Blank,Set4_Rep3_FLZ,128,0.06040000170469284
40_C9,Set4_Rep2_FLZ,128,0.1932000070810318
40_E7,Set4_Rep2_FLZ,128,0.15620000660419464
40_E11,Set4_Rep2_FLZ,128,0.13850000500679016
40_F6,Set4_Rep2_FLZ,128,0.13519999384880066
40_G9,Set4_Rep2_FLZ,128,0.4178999960422516
40_G11,Set4_Rep2_FLZ,128,0.4932999908924103
fRS585,Set4_Rep2_FLZ,128,0.14110000431537628
Blank,Set4_Rep2_FLZ,128,0.060100000351667404
40_C9,Set4_Rep1_FLZ,128,0.20190000534057617
40_E7,Set4_Rep1_FLZ,128,0.21209999918937683
40_E11,Set4_Rep1_FLZ,128,0.1436000019311905
40_F6,Set4_Rep1_FLZ,128,0.1527000069618225
40_G9,Set4_Rep1_FLZ,128,0.2928999960422516
40_G11,Set4_Rep1_FLZ,128,0.5530999898910522
fRS585,Set4_Rep1_FLZ,128,0.14820000529289246
Blank,Set4_Rep1_FLZ,128,0.060100000351667404
35_F2,Set3_Rep3_FLZ,128,0.15770000219345093
35_F4,Set3_Rep3_FLZ,128,0.18310000002384186
35_F6,Set3_Rep3_FLZ,128,0.1582999974489212
35_G5,Set3_Rep3_FLZ,128,0.13259999454021454
35_G9,Set3_Rep3_FLZ,128,0.14630000293254852
35_G11,Set3_Rep3_FLZ,128,0.12439999729394913
fRS585,Set3_Rep3_FLZ,128,0.1371999979019165
Blank,Set3_Rep3_FLZ,128,0.06040000170469284
35_F2,Set3_Rep2_FLZ,128,0.14910000562667847
35_F4,Set3_Rep2_FLZ,128,0.131400004029274
35_F6,Set3_Rep2_FLZ,128,0.13650000095367432
35_G5,Set3_Rep2_FLZ,128,0.1485999971628189
35_G9,Set3_Rep2_FLZ,128,0.14810000360012054
35_G11,Set3_Rep2_FLZ,128,0.12680000066757202
fRS585,Set3_Rep2_FLZ,128,0.1371999979019165
Blank,Set3_Rep2_FLZ,128,0.059700001031160355
35_F2,Set3_Rep1_FLZ,128,0.17249999940395355
35_F4,Set3_Rep1_FLZ,128,0.16859999299049377
35_F6,Set3_Rep1_FLZ,128,0.14259999990463257
35_G5,Set3_Rep1_FLZ,128,0.14820000529289246
35_G9,Set3_Rep1_FLZ,128,0.16380000114440918
35_G11,Set3_Rep1_FLZ,128,0.13809999823570251
fRS585,Set3_Rep1_FLZ,128,0.1509999930858612
Blank,Set3_Rep1_FLZ,128,0.05999999865889549
35_D2,Set2_Rep3_FLZ,128,0.16949999332427979
35_D4,Set2_Rep3_FLZ,128,0.06310000270605087
35_D8,Set2_Rep3_FLZ,128,0.1517000049352646
35_E7,Set2_Rep3_FLZ,128,0.13490000367164612
35_E9,Set2_Rep3_FLZ,128,0.15559999644756317
35_E11,Set2_Rep3_FLZ,128,0.15289999544620514
fRS585,Set2_Rep3_FLZ,128,0.13760000467300415
Blank,Set2_Rep3_FLZ,128,0.06080000102519989
35_D2,Set2_Rep2_FLZ,128,0.15479999780654907
35_D4,Set2_Rep2_FLZ,128,0.06270000338554382
35_D8,Set2_Rep2_FLZ,128,0.13249999284744263
35_E7,Set2_Rep2_FLZ,128,0.14190000295639038
35_E9,Set2_Rep2_FLZ,128,0.15760000050067902
35_E11,Set2_Rep2_FLZ,128,0.16269999742507935
fRS585,Set2_Rep2_FLZ,128,0.15039999783039093
Blank,Set2_Rep2_FLZ,128,0.06040000170469284
35_D2,Set2_Rep1_FLZ,128,0.1834000051021576
35_D4,Set2_Rep1_FLZ,128,0.062300000339746475
35_D8,Set2_Rep1_FLZ,128,0.14110000431537628
35_E7,Set2_Rep1_FLZ,128,0.1436000019311905
35_E9,Set2_Rep1_FLZ,128,0.12240000069141388
35_E11,Set2_Rep1_FLZ,128,0.10599999874830246
fRS585,Set2_Rep1_FLZ,128,0.11860000342130661
Blank,Set2_Rep1_FLZ,128,0.06080000102519989
35_B2,Set1_Rep3_FLZ,128,0.14659999310970306
35_B6,Set1_Rep3_FLZ,128,0.1657000035047531
35_B8,Set1_Rep3_FLZ,128,0.15610000491142273
35_C5,Set1_Rep3_FLZ,128,0.15940000116825104
35_C7,Set1_Rep3_FLZ,128,0.14229999482631683
35_C9,Set1_Rep3_FLZ,128,0.1607999950647354
fRS585,Set1_Rep3_FLZ,128,0.15279999375343323
Blank,Set1_Rep3_FLZ,128,0.05999999865889549
35_B2,Set1_Rep2_FLZ,128,0.1396999955177307
35_B6,Set1_Rep2_FLZ,128,0.12970000505447388
35_B8,Set1_Rep2_FLZ,128,0.163100004196167
35_C5,Set1_Rep2_FLZ,128,0.14010000228881836
35_C7,Set1_Rep2_FLZ,128,0.14069999754428864
35_C9,Set1_Rep2_FLZ,128,0.1462000012397766
fRS585,Set1_Rep2_FLZ,128,0.15800000727176666
Blank,Set1_Rep2_FLZ,128,0.06120000034570694
35_B2,Set1_Rep1_FLZ,128,0.16899999976158142
35_B6,Set1_Rep1_FLZ,128,0.15049999952316284
35_B8,Set1_Rep1_FLZ,128,0.14409999549388885
35_C5,Set1_Rep1_FLZ,128,0.14350000023841858
35_C7,Set1_Rep1_FLZ,128,0.1501999944448471
35_C9,Set1_Rep1_FLZ,128,0.15809999406337738
fRS585,Set1_Rep1_FLZ,128,0.15719999372959137
Blank,Set1_Rep1_FLZ,128,0.061500001698732376
40_C9,Set4_Rep3_FLZ,64,0.22380000352859497
40_E7,Set4_Rep3_FLZ,64,0.23119999468326569
40_E11,Set4_Rep3_FLZ,64,0.23309999704360962
40_F6,Set4_Rep3_FLZ,64,0.14970000088214874
40_G9,Set4_Rep3_FLZ,64,1.2217999696731567
40_G11,Set4_Rep3_FLZ,64,0.6252999901771545
fRS585,Set4_Rep3_FLZ,64,0.21539999544620514
Blank,Set4_Rep3_FLZ,64,0.05979999899864197
40_C9,Set4_Rep2_FLZ,64,0.37700000405311584
40_E7,Set4_Rep2_FLZ,64,0.27300000190734863
40_E11,Set4_Rep2_FLZ,64,0.20739999413490295
40_F6,Set4_Rep2_FLZ,64,0.18979999423027039
40_G9,Set4_Rep2_FLZ,64,0.44830000400543213
40_G11,Set4_Rep2_FLZ,64,0.5710999965667725
fRS585,Set4_Rep2_FLZ,64,0.16369999945163727
Blank,Set4_Rep2_FLZ,64,0.05950000137090683
40_C9,Set4_Rep1_FLZ,64,0.34470000863075256
40_E7,Set4_Rep1_FLZ,64,0.26339998841285706
40_E11,Set4_Rep1_FLZ,64,0.2078000009059906
40_F6,Set4_Rep1_FLZ,64,0.19750000536441803
40_G9,Set4_Rep1_FLZ,64,0.814300000667572
40_G11,Set4_Rep1_FLZ,64,0.6672999858856201
fRS585,Set4_Rep1_FLZ,64,0.16930000483989716
Blank,Set4_Rep1_FLZ,64,0.05939999967813492
35_F2,Set3_Rep3_FLZ,64,0.21940000355243683
35_F4,Set3_Rep3_FLZ,64,0.266400009393692
35_F6,Set3_Rep3_FLZ,64,0.20260000228881836
35_G5,Set3_Rep3_FLZ,64,0.1882999986410141
35_G9,Set3_Rep3_FLZ,64,0.14800000190734863
35_G11,Set3_Rep3_FLZ,64,0.14970000088214874
fRS585,Set3_Rep3_FLZ,64,0.16529999673366547
Blank,Set3_Rep3_FLZ,64,0.05979999899864197
35_F2,Set3_Rep2_FLZ,64,0.19359999895095825
35_F4,Set3_Rep2_FLZ,64,0.21130000054836273
35_F6,Set3_Rep2_FLZ,64,0.18000000715255737
35_G5,Set3_Rep2_FLZ,64,0.24369999766349792
35_G9,Set3_Rep2_FLZ,64,0.1808999925851822
35_G11,Set3_Rep2_FLZ,64,0.16500000655651093
fRS585,Set3_Rep2_FLZ,64,0.18039999902248383
Blank,Set3_Rep2_FLZ,64,0.05939999967813492
35_F2,Set3_Rep1_FLZ,64,0.2540999948978424
35_F4,Set3_Rep1_FLZ,64,0.2757999897003174
35_F6,Set3_Rep1_FLZ,64,0.1931000053882599
35_G5,Set3_Rep1_FLZ,64,0.2207999974489212
35_G9,Set3_Rep1_FLZ,64,0.1680999994277954
35_G11,Set3_Rep1_FLZ,64,0.16369999945163727
fRS585,Set3_Rep1_FLZ,64,0.17020000517368317
Blank,Set3_Rep1_FLZ,64,0.05889999866485596
35_D2,Set2_Rep3_FLZ,64,0.18870000541210175
35_D4,Set2_Rep3_FLZ,64,0.06430000066757202
35_D8,Set2_Rep3_FLZ,64,0.1607999950647354
35_E7,Set2_Rep3_FLZ,64,0.15700000524520874
35_E9,Set2_Rep3_FLZ,64,0.18019999563694
35_E11,Set2_Rep3_FLZ,64,0.21940000355243683
fRS585,Set2_Rep3_FLZ,64,0.18279999494552612
Blank,Set2_Rep3_FLZ,64,0.0608999989926815
35_D2,Set2_Rep2_FLZ,64,0.17910000681877136
35_D4,Set2_Rep2_FLZ,64,0.06379999965429306
35_D8,Set2_Rep2_FLZ,64,0.1712999939918518
35_E7,Set2_Rep2_FLZ,64,0.17080000042915344
35_E9,Set2_Rep2_FLZ,64,0.1882999986410141
35_E11,Set2_Rep2_FLZ,64,0.1671999990940094
fRS585,Set2_Rep2_FLZ,64,0.20909999310970306
Blank,Set2_Rep2_FLZ,64,0.060100000351667404
35_D2,Set2_Rep1_FLZ,64,0.19130000472068787
35_D4,Set2_Rep1_FLZ,64,0.06340000033378601
35_D8,Set2_Rep1_FLZ,64,0.1665000021457672
