population,sheet_name,concentration,OD
40_E7,Set2_Rep1_CASP,0.015625,0.9275000095367432
40_E9,Set2_Rep1_CASP,0.015625,0.6815000176429749
40_E11,Set2_Rep1_CASP,0.015625,1.0707000494003296
fRS585,Set2_Rep1_CASP,0.015625,1.12909996509552
Blank,Set2_Rep1_CASP,0.015625,0.0575999990105629
40_B2,Set1_Rep3_CASP,0.015625,1.2312999963760376
40_B6,Set1_Rep3_CASP,0.015625,0.5644000172615051
40_B8,Set1_Rep3_CASP,0.015625,0.8884000182151794
40_C5,Set1_Rep3_CASP,0.015625,0.6712999939918518
40_C7,Set1_Rep3_CASP,0.015625,0.5799000263214111
40_C9,Set1_Rep3_CASP,0.015625,0.958299994468689
fRS585,Set1_Rep3_CASP,0.015625,1.085800051689148
Blank,Set1_Rep3_CASP,0.015625,0.060499999672174454
40_B2,Set1_Rep2_CASP,0.015625,1.0915000438690186
40_B6,Set1_Rep2_CASP,0.015625,0.7084000110626221
40_B8,Set1_Rep2_CASP,0.015625,0.828000009059906
40_C5,Set1_Rep2_CASP,0.015625,1.2617000341415405
40_C7,Set1_Rep2_CASP,0.015625,0.7214000225067139
40_C9,Set1_Rep2_CASP,0.015625,1.1971999406814575
fRS585,Set1_Rep2_CASP,0.015625,1.0544999837875366
Blank,Set1_Rep2_CASP,0.015625,0.057999998331069946
40_B2,Set1_Rep1_CASP,0.015625,1.1632000207901
40_B6,Set1_Rep1_CASP,0.015625,1.0357999801635742
40_B8,Set1_Rep1_CASP,0.015625,0.7458000183105469
40_C5,Set1_Rep1_CASP,0.015625,0.9501000046730042
40_C7,Set1_Rep1_CASP,0.015625,0.9261000156402588
40_C9,Set1_Rep1_CASP,0.015625,0.9908000230789185
fRS585,Set1_Rep1_CASP,0.015625,0.9311000108718872
Blank,Set1_Rep1_CASP,0.015625,0.0575999990105629
40_F2,Set3_Rep3_CASP,0.015625,0.6966999769210815
40_F4,Set3_Rep3_CASP,0.015625,0.5766000151634216
40_F6,Set3_Rep3_CASP,0.015625,0.9470999836921692
40_G5,Set3_Rep3_CASP,0.015625,0.7493000030517578
40_G9,Set3_Rep3_CASP,0.015625,1.2003999948501587
40_G11,Set3_Rep3_CASP,0.015625,0.9815000295639038
fRS585,Set3_Rep3_CASP,0.015625,0.9534000158309937
Blank,Set3_Rep3_CASP,0.015625,0.05829999968409538
40_F2,Set3_Rep2_CASP,0.015625,0.8123999834060669
40_F4,Set3_Rep2_CASP,0.015625,0.6808000206947327
40_F6,Set3_Rep2_CASP,0.015625,0.9587000012397766
40_G5,Set3_Rep2_CASP,0.015625,0.8712999820709229
40_G9,Set3_Rep2_CASP,0.015625,1.0478999614715576
40_G11,Set3_Rep2_CASP,0.015625,0.9498000144958496
fRS585,Set3_Rep2_CASP,0.015625,0.7134000062942505
Blank,Set3_Rep2_CASP,0.015625,0.05810000002384186
40_F2,Set3_Rep1_CASP,0.015625,1.0396000146865845
40_F4,Set3_Rep1_CASP,0.015625,0.8641999959945679
40_F6,Set3_Rep1_CASP,0.015625,0.8790000081062317
40_G5,Set3_Rep1_CASP,0.015625,1.0286999940872192
40_G9,Set3_Rep1_CASP,0.015625,1.129699945449829
40_G11,Set3_Rep1_CASP,0.015625,1.115399956703186
fRS585,Set3_Rep1_CASP,0.015625,0.785099983215332
Blank,Set3_Rep1_CASP,0.015625,0.05810000002384186
40_D2,Set2_Rep3_CASP,0.0078125,0.9492999911308289
40_D4,Set2_Rep3_CASP,0.0078125,0.8486999869346619
40_D8,Set2_Rep3_CASP,0.0078125,0.9894999861717224
40_E7,Set2_Rep3_CASP,0.0078125,0.9790999889373779
40_E9,Set2_Rep3_CASP,0.0078125,0.8727999925613403
40_E11,Set2_Rep3_CASP,0.0078125,0.7519999742507935
fRS585,Set2_Rep3_CASP,0.0078125,0.6944000124931335
Blank,Set2_Rep3_CASP,0.0078125,0.05869999900460243
40_D2,Set2_Rep2_CASP,0.0078125,0.8575999736785889
40_D4,Set2_Rep2_CASP,0.0078125,1.131700038909912
40_D8,Set2_Rep2_CASP,0.0078125,1.0925999879837036
40_E7,Set2_Rep2_CASP,0.0078125,1.1633000373840332
40_E9,Set2_Rep2_CASP,0.0078125,0.9887999892234802
40_E11,Set2_Rep2_CASP,0.0078125,1.1490000486373901
fRS585,Set2_Rep2_CASP,0.0078125,1.0235999822616577
Blank,Set2_Rep2_CASP,0.0078125,0.05820000171661377
40_D2,Set2_Rep1_CASP,0.0078125,0.8881000280380249
40_D4,Set2_Rep1_CASP,0.0078125,0.8490999937057495
40_D8,Set2_Rep1_CASP,0.0078125,0.8356999754905701
40_E7,Set2_Rep1_CASP,0.0078125,0.891700029373169
40_E9,Set2_Rep1_CASP,0.0078125,0.7696999907493591
40_E11,Set2_Rep1_CASP,0.0078125,0.7760000228881836
fRS585,Set2_Rep1_CASP,0.0078125,0.871399998664856
Blank,Set2_Rep1_CASP,0.0078125,0.059700001031160355
40_B2,Set1_Rep3_CASP,0.0078125,1.2010999917984009
40_B6,Set1_Rep3_CASP,0.0078125,0.9284999966621399
40_B8,Set1_Rep3_CASP,0.0078125,1.0292999744415283
40_C5,Set1_Rep3_CASP,0.0078125,0.8644999861717224
40_C7,Set1_Rep3_CASP,0.0078125,0.9685999751091003
40_C9,Set1_Rep3_CASP,0.0078125,0.9793000221252441
fRS585,Set1_Rep3_CASP,0.0078125,0.7286999821662903
Blank,Set1_Rep3_CASP,0.0078125,0.05649999901652336
40_B2,Set1_Rep2_CASP,0.0078125,1.1691999435424805
40_B6,Set1_Rep2_CASP,0.0078125,0.9401999711990356
40_B8,Set1_Rep2_CASP,0.0078125,1.2101000547409058
40_C5,Set1_Rep2_CASP,0.0078125,1.235200047492981
40_C7,Set1_Rep2_CASP,0.0078125,1.0699000358581543
40_C9,Set1_Rep2_CASP,0.0078125,0.9661999940872192
fRS585,Set1_Rep2_CASP,0.0078125,1.0951999425888062
Blank,Set1_Rep2_CASP,0.0078125,0.05909999832510948
40_B2,Set1_Rep1_CASP,0.0078125,1.2008999586105347
40_B6,Set1_Rep1_CASP,0.0078125,1.0444999933242798
40_B8,Set1_Rep1_CASP,0.0078125,1.2272000312805176
40_C5,Set1_Rep1_CASP,0.0078125,1.139799952507019
40_C7,Set1_Rep1_CASP,0.0078125,0.939300000667572
40_C9,Set1_Rep1_CASP,0.0078125,1.17330002784729
fRS585,Set1_Rep1_CASP,0.0078125,1.0182000398635864
Blank,Set1_Rep1_CASP,0.0078125,0.05820000171661377
40_F2,Set3_Rep3_CASP,0.0078125,0.9057999849319458
40_F4,Set3_Rep3_CASP,0.0078125,0.8822000026702881
40_F6,Set3_Rep3_CASP,0.0078125,1.1318000555038452
40_G5,Set3_Rep3_CASP,0.0078125,1.0507999658584595
40_G9,Set3_Rep3_CASP,0.0078125,1.19350004196167
40_G11,Set3_Rep3_CASP,0.0078125,1.179800033569336
fRS585,Set3_Rep3_CASP,0.0078125,0.8224999904632568
Blank,Set3_Rep3_CASP,0.0078125,0.05820000171661377
40_F2,Set3_Rep2_CASP,0.0078125,0.9994999766349792
40_F4,Set3_Rep2_CASP,0.0078125,1.048200011253357
40_F6,Set3_Rep2_CASP,0.0078125,0.6118000149726868
40_G5,Set3_Rep2_CASP,0.0078125,0.7730000019073486
40_G9,Set3_Rep2_CASP,0.0078125,0.8330000042915344
40_G11,Set3_Rep2_CASP,0.0078125,0.9351000189781189
fRS585,Set3_Rep2_CASP,0.0078125,0.899399995803833
Blank,Set3_Rep2_CASP,0.0078125,0.05829999968409538
40_F2,Set3_Rep1_CASP,0.0078125,1.0543999671936035
40_F4,Set3_Rep1_CASP,0.0078125,1.142199993133545
40_F6,Set3_Rep1_CASP,0.0078125,1.2030999660491943
40_G5,Set3_Rep1_CASP,0.0078125,0.9563000202178955
40_G9,Set3_Rep1_CASP,0.0078125,1.163699984550476
40_G11,Set3_Rep1_CASP,0.0078125,1.201200008392334
fRS585,Set3_Rep1_CASP,0.0078125,1.0384999513626099
Blank,Set3_Rep1_CASP,0.0078125,0.05939999967813492
40_D2,Set2_Rep3_CASP,0.00390625,0.8021000027656555
40_D4,Set2_Rep3_CASP,0.00390625,0.9869999885559082
40_D8,Set2_Rep3_CASP,0.00390625,1.0181000232696533
40_E7,Set2_Rep3_CASP,0.00390625,1.0699000358581543
40_E9,Set2_Rep3_CASP,0.00390625,1.086400032043457
40_E11,Set2_Rep3_CASP,0.00390625,0.718999981880188
fRS585,Set2_Rep3_CASP,0.00390625,0.6337000131607056
Blank,Set2_Rep3_CASP,0.00390625,0.0575999990105629
40_D2,Set2_Rep2_CASP,0.00390625,0.9023000001907349
40_D4,Set2_Rep2_CASP,0.00390625,1.0981999635696411
40_D8,Set2_Rep2_CASP,0.00390625,1.1598000526428223
40_E7,Set2_Rep2_CASP,0.00390625,1.086300015449524
40_E9,Set2_Rep2_CASP,0.00390625,1.059999942779541
40_E11,Set2_Rep2_CASP,0.00390625,1.0422999858856201
fRS585,Set2_Rep2_CASP,0.00390625,1.0096999406814575
Blank,Set2_Rep2_CASP,0.00390625,0.057999998331069946
40_D2,Set2_Rep1_CASP,0.00390625,0.888700008392334
40_D4,Set2_Rep1_CASP,0.00390625,0.9447000026702881
40_D8,Set2_Rep1_CASP,0.00390625,0.8373000025749207
40_E7,Set2_Rep1_CASP,0.00390625,0.926800012588501
40_E9,Set2_Rep1_CASP,0.00390625,1.0377000570297241
40_E11,Set2_Rep1_CASP,0.00390625,0.9492999911308289
fRS585,Set2_Rep1_CASP,0.00390625,0.8238999843597412
Blank,Set2_Rep1_CASP,0.00390625,0.05860000103712082
40_B2,Set1_Rep3_CASP,0.00390625,1.187399983406067
40_B6,Set1_Rep3_CASP,0.00390625,0.9757000207901001
40_B8,Set1_Rep3_CASP,0.00390625,1.0336999893188477
40_C5,Set1_Rep3_CASP,0.00390625,1.051200032234192
40_C7,Set1_Rep3_CASP,0.00390625,1.0018999576568604
40_C9,Set1_Rep3_CASP,0.00390625,0.9498000144958496
fRS585,Set1_Rep3_CASP,0.00390625,0.7760000228881836
Blank,Set1_Rep3_CASP,0.00390625,0.05730000138282776
40_B2,Set1_Rep2_CASP,0.00390625,1.1878000497817993
40_B6,Set1_Rep2_CASP,0.00390625,1.0405000448226929
40_B8,Set1_Rep2_CASP,0.00390625,1.1829999685287476
40_C5,Set1_Rep2_CASP,0.00390625,1.1837999820709229
40_C7,Set1_Rep2_CASP,0.00390625,1.0755000114440918
40_C9,Set1_Rep2_CASP,0.00390625,1.0199999809265137
fRS585,Set1_Rep2_CASP,0.00390625,1.131500005722046
Blank,Set1_Rep2_CASP,0.00390625,0.058400001376867294
40_B2,Set1_Rep1_CASP,0.00390625,1.2073999643325806
40_B6,Set1_Rep1_CASP,0.00390625,0.8970999717712402
40_B8,Set1_Rep1_CASP,0.00390625,1.095900058746338
40_C5,Set1_Rep1_CASP,0.00390625,1.0041999816894531
40_C7,Set1_Rep1_CASP,0.00390625,0.9965000152587891
40_C9,Set1_Rep1_CASP,0.00390625,0.8810999989509583
fRS585,Set1_Rep1_CASP,0.00390625,1.0830999612808228
Blank,Set1_Rep1_CASP,0.00390625,0.05700000002980232
40_F2,Set3_Rep3_CASP,0.00390625,0.9546999931335449
40_F4,Set3_Rep3_CASP,0.00390625,1.172700047492981
40_F6,Set3_Rep3_CASP,0.00390625,1.0195000171661377
40_G5,Set3_Rep3_CASP,0.00390625,1.17739999294281
40_G9,Set3_Rep3_CASP,0.00390625,1.2400000095367432
40_G11,Set3_Rep3_CASP,0.00390625,1.1996999979019165
fRS585,Set3_Rep3_CASP,0.00390625,0.9811000227928162
Blank,Set3_Rep3_CASP,0.00390625,0.058800000697374344
40_F2,Set3_Rep2_CASP,0.00390625,0.95660001039505
40_F4,Set3_Rep2_CASP,0.00390625,1.2074999809265137
40_F6,Set3_Rep2_CASP,0.00390625,0.9417999982833862
40_G5,Set3_Rep2_CASP,0.00390625,0.90829998254776
40_G9,Set3_Rep2_CASP,0.00390625,0.9366999864578247
40_G11,Set3_Rep2_CASP,0.00390625,0.9074000120162964
fRS585,Set3_Rep2_CASP,0.00390625,0.8582000136375427
Blank,Set3_Rep2_CASP,0.00390625,0.05810000002384186
40_F2,Set3_Rep1_CASP,0.00390625,0.9253000020980835
40_F4,Set3_Rep1_CASP,0.00390625,1.1347999572753906
40_F6,Set3_Rep1_CASP,0.00390625,1.1069999933242798
40_G5,Set3_Rep1_CASP,0.00390625,1.1335999965667725
40_G9,Set3_Rep1_CASP,0.00390625,1.2115000486373901
40_G11,Set3_Rep1_CASP,0.00390625,1.1806000471115112
fRS585,Set3_Rep1_CASP,0.00390625,1.1439000368118286
Blank,Set3_Rep1_CASP,0.00390625,0.05739999935030937
40_D2,Set2_Rep3_CASP,0.001953125,0.7301999926567078
40_D4,Set2_Rep3_CASP,0.001953125,0.9890000224113464
40_D8,Set2_Rep3_CASP,0.001953125,1.1419999599456787
40_E7,Set2_Rep3_CASP,0.001953125,1.0200999975204468
40_E9,Set2_Rep3_CASP,0.001953125,0.8845000267028809
40_E11,Set2_Rep3_CASP,0.001953125,0.8773999810218811
fRS585,Set2_Rep3_CASP,0.001953125,0.689300000667572
Blank,Set2_Rep3_CASP,0.001953125,0.05829999968409538
40_D2,Set2_Rep2_CASP,0.001953125,0.9283000230789185
40_D4,Set2_Rep2_CASP,0.001953125,0.9276000261306763
40_D8,Set2_Rep2_CASP,0.001953125,1.1294000148773193
40_E7,Set2_Rep2_CASP,0.001953125,1.1211999654769897
40_E9,Set2_Rep2_CASP,0.001953125,1.1368999481201172
40_E11,Set2_Rep2_CASP,0.001953125,1.111799955368042
fRS585,Set2_Rep2_CASP,0.001953125,1.1282999515533447
Blank,Set2_Rep2_CASP,0.001953125,0.05860000103712082
40_D2,Set2_Rep1_CASP,0.001953125,0.8241000175476074
40_D4,Set2_Rep1_CASP,0.001953125,0.7264000177383423
40_D8,Set2_Rep1_CASP,0.001953125,0.6891999840736389
40_E7,Set2_Rep1_CASP,0.001953125,0.857200026512146
40_E9,Set2_Rep1_CASP,0.001953125,1.155900001525879
40_E11,Set2_Rep1_CASP,0.001953125,0.9429000020027161
fRS585,Set2_Rep1_CASP,0.001953125,0.8845999836921692
Blank,Set2_Rep1_CASP,0.001953125,0.05860000103712082
40_B2,Set1_Rep3_CASP,0.001953125,1.1914000511169434
40_B6,Set1_Rep3_CASP,0.001953125,0.8537999987602234
40_B8,Set1_Rep3_CASP,0.001953125,0.9729999899864197
40_C5,Set1_Rep3_CASP,0.001953125,1.1197999715805054
40_C7,Set1_Rep3_CASP,0.001953125,0.8725000023841858
40_C9,Set1_Rep3_CASP,0.001953125,0.6499999761581421
fRS585,Set1_Rep3_CASP,0.001953125,0.8123999834060669
Blank,Set1_Rep3_CASP,0.001953125,0.05860000103712082
40_B2,Set1_Rep2_CASP,0.001953125,1.1052000522613525
40_B6,Set1_Rep2_CASP,0.001953125,0.9041000008583069
40_B8,Set1_Rep2_CASP,0.001953125,1.194000005722046
40_C5,Set1_Rep2_CASP,0.001953125,1.1169999837875366
40_C7,Set1_Rep2_CASP,0.001953125,1.205199956893921
40_C9,Set1_Rep2_CASP,0.001953125,1.059499979019165
fRS585,Set1_Rep2_CASP,0.001953125,1.0413000583648682
Blank,Set1_Rep2_CASP,0.001953125,0.058800000697374344
40_B2,Set1_Rep1_CASP,0.001953125,1.1663000583648682
40_B6,Set1_Rep1_CASP,0.001953125,0.991599977016449
40_B8,Set1_Rep1_CASP,0.001953125,1.1877000331878662
40_C5,Set1_Rep1_CASP,0.001953125,1.1608999967575073
40_C7,Set1_Rep1_CASP,0.001953125,0.9721999764442444
40_C9,Set1_Rep1_CASP,0.001953125,1.0906000137329102
fRS585,Set1_Rep1_CASP,0.001953125,1.0133999586105347
Blank,Set1_Rep1_CASP,0.001953125,0.058400001376867294
40_F2,Set3_Rep3_CASP,0.001953125,0.919700026512146
40_F4,Set3_Rep3_CASP,0.001953125,1.2237999439239502
40_F6,Set3_Rep3_CASP,0.001953125,0.9276000261306763
40_G5,Set3_Rep3_CASP,0.001953125,0.7861999869346619
40_G9,Set3_Rep3_CASP,0.001953125,1.0986000299453735
40_G11,Set3_Rep3_CASP,0.001953125,0.792900025844574
fRS585,Set3_Rep3_CASP,0.001953125,0.911899983882904
Blank,Set3_Rep3_CASP,0.001953125,0.05909999832510948
40_F2,Set3_Rep2_CASP,0.001953125,0.8931000232696533
40_F4,Set3_Rep2_CASP,0.001953125,1.1638000011444092
40_F6,Set3_Rep2_CASP,0.001953125,0.7820000052452087
40_G5,Set3_Rep2_CASP,0.001953125,0.848800003528595
40_G9,Set3_Rep2_CASP,0.001953125,0.9882000088691711
40_G11,Set3_Rep2_CASP,0.001953125,0.8693000078201294
fRS585,Set3_Rep2_CASP,0.001953125,1.059000015258789
Blank,Set3_Rep2_CASP,0.001953125,0.060600001364946365
40_F2,Set3_Rep1_CASP,0.001953125,0.9934999942779541
40_F4,Set3_Rep1_CASP,0.001953125,1.214400053024292
40_F6,Set3_Rep1_CASP,0.001953125,1.1751999855041504
40_G5,Set3_Rep1_CASP,0.001953125,1.0063999891281128
40_G9,Set3_Rep1_CASP,0.001953125,1.2231999635696411
40_G11,Set3_Rep1_CASP,0.001953125,1.092900037765503
fRS585,Set3_Rep1_CASP,0.001953125,1.094099998474121
Blank,Set3_Rep1_CASP,0.001953125,0.05909999832510948
40_D2,Set2_Rep3_CASP,9.765625e-4,0.8163999915122986
40_D4,Set2_Rep3_CASP,9.765625e-4,0.9994999766349792
40_D8,Set2_Rep3_CASP,9.765625e-4,1.0778000354766846
40_E7,Set2_Rep3_CASP,9.765625e-4,1.0357999801635742
40_E9,Set2_Rep3_CASP,9.765625e-4,0.9501000046730042
40_E11,Set2_Rep3_CASP,9.765625e-4,0.9724000096321106
fRS585,Set2_Rep3_CASP,9.765625e-4,0.6894999742507935
Blank,Set2_Rep3_CASP,9.765625e-4,0.05820000171661377
40_D2,Set2_Rep2_CASP,9.765625e-4,0.9463000297546387
40_D4,Set2_Rep2_CASP,9.765625e-4,0.9603999853134155
40_D8,Set2_Rep2_CASP,9.765625e-4,1.0703999996185303
40_E7,Set2_Rep2_CASP,9.765625e-4,1.0849000215530396
40_E9,Set2_Rep2_CASP,9.765625e-4,1.1342999935150146
40_E11,Set2_Rep2_CASP,9.765625e-4,0.9922000169754028
fRS585,Set2_Rep2_CASP,9.765625e-4,1.0085999965667725
Blank,Set2_Rep2_CASP,9.765625e-4,0.05829999968409538
40_D2,Set2_Rep1_CASP,9.765625e-4,0.8894000053405762
40_D4,Set2_Rep1_CASP,9.765625e-4,0.9251999855041504
40_D8,Set2_Rep1_CASP,9.765625e-4,0.955299973487854
40_E7,Set2_Rep1_CASP,9.765625e-4,1.049299955368042
40_E9,Set2_Rep1_CASP,9.765625e-4,1.089900016784668
40_E11,Set2_Rep1_CASP,9.765625e-4,1.1090999841690063
fRS585,Set2_Rep1_CASP,9.765625e-4,1.0169999599456787
Blank,Set2_Rep1_CASP,9.765625e-4,0.058800000697374344
40_B2,Set1_Rep3_CASP,9.765625e-4,1.1361000537872314
40_B6,Set1_Rep3_CASP,9.765625e-4,0.746399998664856
40_B8,Set1_Rep3_CASP,9.765625e-4,1.0551999807357788
40_C5,Set1_Rep3_CASP,9.765625e-4,0.9229000210762024
40_C7,Set1_Rep3_CASP,9.765625e-4,0.7200999855995178
40_C9,Set1_Rep3_CASP,9.765625e-4,0.8475000262260437
fRS585,Set1_Rep3_CASP,9.765625e-4,0.734000027179718
Blank,Set1_Rep3_CASP,9.765625e-4,0.05790000036358833
40_B2,Set1_Rep2_CASP,9.765625e-4,1.0852999687194824
40_B6,Set1_Rep2_CASP,9.765625e-4,0.9187999963760376
40_B8,Set1_Rep2_CASP,9.765625e-4,1.136299967765808
40_C5,Set1_Rep2_CASP,9.765625e-4,1.1208000183105469
40_C7,Set1_Rep2_CASP,9.765625e-4,1.0748000144958496
40_C9,Set1_Rep2_CASP,9.765625e-4,1.0467000007629395
fRS585,Set1_Rep2_CASP,9.765625e-4,1.0952999591827393
Blank,Set1_Rep2_CASP,9.765625e-4,0.05869999900460243
40_B2,Set1_Rep1_CASP,9.765625e-4,1.1855000257492065
40_B6,Set1_Rep1_CASP,9.765625e-4,0.7976999878883362
40_B8,Set1_Rep1_CASP,9.765625e-4,1.1369999647140503
40_C5,Set1_Rep1_CASP,9.765625e-4,1.163699984550476
40_C7,Set1_Rep1_CASP,9.765625e-4,1.0075000524520874
40_C9,Set1_Rep1_CASP,9.765625e-4,0.9485999941825867
fRS585,Set1_Rep1_CASP,9.765625e-4,0.902999997138977
Blank,Set1_Rep1_CASP,9.765625e-4,0.0575999990105629
40_F2,Set3_Rep3_CASP,9.765625e-4,0.8255000114440918
40_F4,Set3_Rep3_CASP,9.765625e-4,0.9632999897003174
40_F6,Set3_Rep3_CASP,9.765625e-4,0.6484000086784363
40_G5,Set3_Rep3_CASP,9.765625e-4,0.8356000185012817
40_G9,Set3_Rep3_CASP,9.765625e-4,0.8080999851226807
40_G11,Set3_Rep3_CASP,9.765625e-4,0.8718000054359436
fRS585,Set3_Rep3_CASP,9.765625e-4,0.7874000072479248
Blank,Set3_Rep3_CASP,9.765625e-4,0.05790000036358833
40_F2,Set3_Rep2_CASP,9.765625e-4,0.876800000667572
40_F4,Set3_Rep2_CASP,9.765625e-4,1.1160000562667847
40_F6,Set3_Rep2_CASP,9.765625e-4,0.9247000217437744
40_G5,Set3_Rep2_CASP,9.765625e-4,1.1261999607086182
40_G9,Set3_Rep2_CASP,9.765625e-4,1.2510000467300415
40_G11,Set3_Rep2_CASP,9.765625e-4,1.090999960899353
fRS585,Set3_Rep2_CASP,9.765625e-4,0.9383999705314636
Blank,Set3_Rep2_CASP,9.765625e-4,0.058400001376867294
40_F2,Set3_Rep1_CASP,9.765625e-4,0.9221000075340271
40_F4,Set3_Rep1_CASP,9.765625e-4,1.113800048828125
40_F6,Set3_Rep1_CASP,9.765625e-4,0.9503999948501587
40_G5,Set3_Rep1_CASP,9.765625e-4,1.076300024986267
40_G9,Set3_Rep1_CASP,9.765625e-4,1.1883000135421753
40_G11,Set3_Rep1_CASP,9.765625e-4,1.1830999851226807
fRS585,Set3_Rep1_CASP,9.765625e-4,1.0056999921798706
Blank,Set3_Rep1_CASP,9.765625e-4,0.0575999990105629
40_D2,Set2_Rep3_CASP,0.001,0.7771000266075134
40_D4,Set2_Rep3_CASP,0.001,0.9024999737739563
40_D8,Set2_Rep3_CASP,0.001,1.0396000146865845
40_E7,Set2_Rep3_CASP,0.001,1.0491000413894653
40_E9,Set2_Rep3_CASP,0.001,1.0154000520706177
40_E11,Set2_Rep3_CASP,0.001,0.992900013923645
fRS585,Set2_Rep3_CASP,0.001,1.1390999555587769
Blank,Set2_Rep3_CASP,0.001,0.05979999899864197
40_D2,Set2_Rep2_CASP,0.001,0.8902999758720398
40_D4,Set2_Rep2_CASP,0.001,0.8400999903678894
40_D8,Set2_Rep2_CASP,0.001,0.9736999869346619
40_E7,Set2_Rep2_CASP,0.001,0.9086999893188477
40_E9,Set2_Rep2_CASP,0.001,0.963699996471405
40_E11,Set2_Rep2_CASP,0.001,1.1058000326156616
fRS585,Set2_Rep2_CASP,0.001,0.9843999743461609
Blank,Set2_Rep2_CASP,0.001,0.060600001364946365
40_D2,Set2_Rep1_CASP,0.001,0.9275000095367432
40_D4,Set2_Rep1_CASP,0.001,0.8935999870300293
40_D8,Set2_Rep1_CASP,0.001,1.0511000156402588
40_E7,Set2_Rep1_CASP,0.001,1.0369000434875488
40_E9,Set2_Rep1_CASP,0.001,1.1050000190734863
40_E11,Set2_Rep1_CASP,0.001,1.0635000467300415
fRS585,Set2_Rep1_CASP,0.001,1.0156999826431274
Blank,Set2_Rep1_CASP,0.001,0.05939999967813492
40_B2,Set1_Rep3_CASP,0.001,1.1726000308990479
40_B6,Set1_Rep3_CASP,0.001,0.9107999801635742
40_B8,Set1_Rep3_CASP,0.001,1.093999981880188
40_C5,Set1_Rep3_CASP,0.001,1.0813000202178955
40_C7,Set1_Rep3_CASP,0.001,0.8443999886512756
40_C9,Set1_Rep3_CASP,0.001,1.0628000497817993
fRS585,Set1_Rep3_CASP,0.001,1.0367000102996826
Blank,Set1_Rep3_CASP,0.001,0.05939999967813492
40_B2,Set1_Rep2_CASP,0.001,1.107300043106079
40_B6,Set1_Rep2_CASP,0.001,0.8712999820709229
40_B8,Set1_Rep2_CASP,0.001,1.0643999576568604
40_C5,Set1_Rep2_CASP,0.001,1.1812000274658203
40_C7,Set1_Rep2_CASP,0.001,0.9108999967575073
40_C9,Set1_Rep2_CASP,0.001,1.0888999700546265
fRS585,Set1_Rep2_CASP,0.001,1.0440000295639038
Blank,Set1_Rep2_CASP,0.001,0.058800000697374344
40_B2,Set1_Rep1_CASP,0.001,1.1227999925613403
40_B6,Set1_Rep1_CASP,0.001,0.9308000206947327
40_B8,Set1_Rep1_CASP,0.001,1.0750999450683594
40_C5,Set1_Rep1_CASP,0.001,1.141800045967102
40_C7,Set1_Rep1_CASP,0.001,1.0118999481201172
40_C9,Set1_Rep1_CASP,0.001,0.9532999992370605
fRS585,Set1_Rep1_CASP,0.001,1.0540000200271606
Blank,Set1_Rep1_CASP,0.001,0.05950000137090683
40_F2,Set3_Rep3_CASP,0.001,1.0870000123977661
40_F4,Set3_Rep3_CASP,0.001,1.194200038909912
40_F6,Set3_Rep3_CASP,0.001,1.0041999816894531
40_G5,Set3_Rep3_CASP,0.001,1.0579999685287476
40_G9,Set3_Rep3_CASP,0.001,1.1252000331878662
40_G11,Set3_Rep3_CASP,0.001,0.9129999876022339
fRS585,Set3_Rep3_CASP,0.001,0.9884999990463257
Blank,Set3_Rep3_CASP,0.001,0.05950000137090683
40_F2,Set3_Rep2_CASP,0.001,0.847100019454956
40_F4,Set3_Rep2_CASP,0.001,1.103600025177002
40_F6,Set3_Rep2_CASP,0.001,0.8889999985694885
40_G5,Set3_Rep2_CASP,0.001,0.9882000088691711
40_G9,Set3_Rep2_CASP,0.001,1.1598000526428223
40_G11,Set3_Rep2_CASP,0.001,1.1641000509262085
fRS585,Set3_Rep2_CASP,0.001,1.1246999502182007
Blank,Set3_Rep2_CASP,0.001,0.06199999898672104
40_F2,Set3_Rep1_CASP,0.001,0.9746000170707703
40_F4,Set3_Rep1_CASP,0.001,1.094099998474121
40_F6,Set3_Rep1_CASP,0.001,0.8478000164031982
40_G5,Set3_Rep1_CASP,0.001,0.9491000175476074
40_G9,Set3_Rep1_CASP,0.001,1.243499994277954
40_G11,Set3_Rep1_CASP,0.001,1.073799967765808
fRS585,Set3_Rep1_CASP,0.001,1.0146000385284424
Blank,Set3_Rep1_CASP,0.001,0.06019999831914902
