well,block,test_temperature,strain,evolution_history,k,n0,r,t_mid,t_gen,sigma,note,mu
c7,1,38,35_D4,35 evolved,1.329303551733385,0.0016404507815815307,23.006924337437507,0.29105170424836635,0.030127763728593524,0.030418254692104997,,7.645796559054234
c7,1,41,35_D4,35 evolved,1.2141097523565247,0.021043582413477625,7.028972028131623,0.5744348148477437,0.09861288077201118,0.023335099769607952,,2.133485872098956
c7,1,42,35_D4,35 evolved,0.10287019528202174,0.003578707678836702,17.019674213041682,0.19524804353285763,0.0407262308246069,0.00894156834768027,,0.43770430248299685
c7,3,25,40_D8,40 evolved,1.394724237817278,0.004038633656735605,11.19701852296893,0.5217143922688682,0.0619046203360352,0.02161750582799053,,3.9041882813184463
c7,3,35,40_D8,40 evolved,1.3180570323032617,0.0037151247329495676,18.225967120185924,0.321995484630873,0.03803074898518057,0.014935729984153542,,6.005716033322271
c7,3,38,40_D8,40 evolved,1.327950984195492,0.0022070958914138955,20.660432422045318,0.3096765498527242,0.03354950014600546,0.011695502230470618,,6.859010392189883
c7,3,41,40_D8,40 evolved,1.2022445298421796,0.001866616367670115,16.219049065660393,0.3986833213892809,0.04273661037424837,0.05743128197991692,,4.87481575460803
c7,3,42,40_D8,40 evolved,0.14154222730803154,0.00653957526726766,10.69693925923537,0.28301761187068547,0.06479864602030957,0.0032565360721704827,,0.3785171520327248
c8,1,25,40_F2,40 evolved,1.387525430982948,0.004551696666612495,11.086342391029275,0.5156336581374419,0.06252262072663556,0.021375237959593653,,3.845645501034355
c8,1,35,40_F2,40 evolved,1.270261316079406,0.0036927181346160694,17.89295990767507,0.32625702246965693,0.038738542093453426,0.011354623067433752,,5.682183700219846
c8,1,38,40_F2,40 evolved,1.26989586411307,0.0025641966426276654,19.790992309390003,0.31342661313465736,0.03502336667732804,0.011559441503011105,,6.283124820096985
c8,1,41,40_F2,40 evolved,1.3938209391207133,0.0019256194707084392,15.289728685208756,0.4305618532064982,0.04533417137941068,0.018739905447043105,,5.327785998729644
c8,1,42,40_F2,40 evolved,0.6447282224050225,0.025562027008019003,5.328967045734513,0.5981019903399982,0.13007158321888365,0.017618488592628226,,0.8589338626628391
c8,3,25,35_F2,35 evolved,1.3926693356495066,0.006273205390485932,10.761974796771522,0.5015971137783837,0.06440706223990435,0.028712859608453555,,3.7469680726241323
c8,3,35,35_F2,35 evolved,1.177718873418461,0.0029224763405818013,19.48612526469057,0.3077276129710982,0.0355713191383383,0.013587360995351684,,5.7372943735055975
c8,3,38,35_F2,35 evolved,1.3001763179286823,0.002017299039398532,21.359720761541443,0.30276345675025357,0.032451134932810974,0.010512068844561902,,6.942850772931446
c8,3,41,35_F2,35 evolved,1.043742468948451,0.0117403396728689,9.532165955772381,0.46959162095219215,0.07271665052581225,0.01754265081913865,,2.487281607276059
c8,3,42,35_F2,35 evolved,0.08422302372183346,0.005881013098838553,14.656556041725315,0.17666871692708117,0.0472926367276627,0.006889082121896908,,0.3086048667956532
c9,1,25,40_D4,40 evolved,1.3868884238905117,0.004340575868337191,11.186820276689888,0.5152202477697316,0.06196105447445727,0.02213973143267391,,3.878717885471214
c9,1,35,40_D4,40 evolved,1.277551545397175,0.0032945823420674103,19.03683177340669,0.312963794590267,0.036410847603760954,0.010250494081702652,,6.08013346289544
c9,1,38,40_D4,40 evolved,1.3164276777809978,0.002150316224486787,20.99106330038883,0.3056266018703543,0.033021060945831446,0.01059756851668756,,6.908304178671199
c9,1,41,40_D4,40 evolved,1.3224538393705838,0.0015498838286650738,16.422943911876178,0.41088197422707823,0.04220602495382689,0.02704623168622005,,5.4296463075071015
c9,1,42,40_D4,40 evolved,1.168467422767424,0.016858784617591244,7.310371434062829,0.5778151267101642,0.09481695790862438,0.01710110669313297,,2.135482717257998
c9,2,25,fRS585,fRS585,1.3857064820831257,0.005013641159266978,10.811553501039032,0.519645791961757,0.06411170980130942,0.02883655087495147,,3.7454099419445748
c9,2,35,fRS585,fRS585,1.3076661719859772,0.003343821337661556,19.106701180974326,0.3122634614306655,0.036277700373005935,0.019041100209186645,,6.246296698151162
c9,2,38,fRS585,fRS585,1.3253376968125878,0.0019355175978759446,22.219926454307718,0.2937717340570018,0.031194845850876642,0.023160854524297156,,7.362226537574321
c9,2,41,fRS585,fRS585,1.172697633541372,0.007466156797843376,11.449068189436195,0.4411096670337247,0.06054179860676322,0.028423302730037462,,3.3565737930014063
c9,2,42,fRS585,fRS585,0.08544248036003581,0.004554977467654808,15.328753628798912,0.18767597300048705,0.04521875668075807,0.00726483699256934,,0.3274316827181197
c9,3,25,fRS585,fRS585,1.4081282811168283,0.00648373329781903,10.857420629547414,0.49515490059575706,0.06384087014862559,0.029902662693555772,,3.822160262111748
c9,3,35,fRS585,fRS585,1.2952480686684842,0.004467569830103243,18.397336423400258,0.3079879403861964,0.03767649645621012,0.014827704596066815,,5.957278617763386
c9,3,38,fRS585,fRS585,1.3239110835508119,0.002005952033435625,21.5562802963479,0.30110531082195646,0.032155231377158304,0.009076961448859085,,7.134649601115741
c9,3,41,fRS585,fRS585,1.0242928484093439,0.011226140593813667,9.536767276589138,0.47211934430747093,0.07268156603354298,0.019752106526763916,,2.4421106295886275
c9,3,42,fRS585,fRS585,0.09200824614080827,0.006641071538868994,14.616135933338539,0.17471706197893408,0.04742342187574472,0.007656973463359871,,0.33620125814553115
d10,1,25,40_B8,40 evolved,1.3284612580325166,0.004829446602390449,10.81065733529117,0.5192471234315178,0.06411702443820697,0.025739512005811302,,3.59038486094984
d10,1,35,40_B8,40 evolved,1.30327401570598,0.0026163899547397406,20.588019589464302,0.301574892464599,0.03366750150726765,0.05608710678380549,,6.70795774144863
d10,1,38,40_B8,40 evolved,1.3243025521980998,0.0023733486786836912,19.83300076164713,0.3187891555056341,0.03494918337825846,0.02019336584074945,,6.5662233815990385
d10,1,41,40_B8,40 evolved,1.4070975573116928,6.200508531852511e-4,18.417524784694002,0.4195350628603088,0.03763519738200594,0.1393859913163752,,6.478813534067623
d10,1,42,40_B8,40 evolved,1.297216443449819,0.02980427035510343,5.499421895825817,0.6819045399508828,0.12604000814813995,0.012270605214008946,,1.7834851281833068
d10,2,25,35_E9,35 evolved,1.3990403081248204,0.005696787796927463,10.82728020038269,0.5079354163457146,0.06401858709959737,0.027802425415017658,,3.7869503569242915
d10,2,35,35_E9,35 evolved,1.307193225266328,0.003431406423782227,19.07924413762203,0.3113351249908391,0.03632990780767569,0.012768469096896865,,6.235064669975456
d10,2,38,35_E9,35 evolved,1.3150063926690811,0.0022108765310141438,21.537846374101754,0.29652570438470044,0.032182752561250604,0.010039339034378397,,7.0806014165671
d10,2,41,35_E9,35 evolved,1.1781102721606969,0.012275012397246808,8.812455677709243,0.5167262739437549,0.07865539480819558,0.034786483513175495,,2.5955111392175287
d10,2,42,35_E9,35 evolved,0.07699830627746153,0.0055175746299318965,14.211667854194507,0.18023848904406695,0.04877310585016002,0.00653901774692822,,0.27356858853770577
d10,3,25,35_C5,35 evolved,1.3791138451118807,0.005076758211472321,10.768315163335654,0.5201218081794172,0.06436913946575391,0.02792459870387919,,3.712683132571101
d10,3,35,35_C5,35 evolved,1.3194606037331513,0.004690815120973358,18.642317773349113,0.3023127577253813,0.03718138425635369,0.014849247392967816,,6.14945096605212
d10,3,38,35_C5,35 evolved,1.3419673055955237,0.00223641336920318,21.282164123851732,0.30050283423752105,0.032569393625862926,0.010456907683993003,,7.139992111631757
d10,3,41,35_C5,35 evolved,1.1402600048923561,0.02556117356553202,6.229003824213336,0.6060784524967903,0.11127737277436704,0.019999226015501425,,1.775670982768001
d10,3,42,35_C5,35 evolved,0.171309766194713,0.0036914415588647407,18.2210252591803,0.2094104154519908,0.03804106359002586,0.01348443838446855,,0.7803598942445343
d11,2,25,40_B2,40 evolved,1.4701814230715373,0.005947620651528856,10.4602578405679,0.5263824484748422,0.0662648274186627,0.017608013695473757,,3.8446191894353303
d11,2,35,40_B2,40 evolved,1.4217604796136196,0.004084704783745171,19.04598827227361,0.3071263349719424,0.03639334282112319,0.01192831405910561,,6.769708355175776
d11,2,38,40_B2,40 evolved,1.384878687067292,0.0026407537770633325,19.99456974159051,0.313104749855101,0.034666771504371835,0.014085506191027752,,6.922513373052317
d11,2,41,40_B2,40 evolved,1.3358793507576128,0.0023561818780906242,15.784012216751563,0.4015795965103729,0.04391451115479425,0.028105556700794967,,5.271383998116076
d11,2,42,40_B2,40 evolved,1.2205005280615626,0.012619772934128415,7.189594139172126,0.6344388442898753,0.09640977879173586,0.018581947876097262,,2.193725860851974
d2,1,25,40_B8,40 evolved,1.3892059507078103,0.00551632504917103,10.869293462665887,0.508294028905501,0.0637711349813844,0.025413923666251705,,3.7749217895812377
d2,1,35,40_B8,40 evolved,1.336277140697171,0.006297645923137734,17.405671722307613,0.3075286601090794,0.039823064091895274,0.011497894701007103,,5.814700310249705
d2,1,38,40_B8,40 evolved,1.390224332287129,0.00409802732535543,18.42550242141372,0.31607076180363236,0.03761890257898121,0.01341372871130648,,6.403895450216193
d2,1,41,40_B8,40 evolved,1.4389315140665784,5.97243289610217e-4,17.075994508633755,0.4560010657644174,0.040591906972650096,0.15935192158093672,,6.142796658125237
d2,1,42,40_B8,40 evolved,0.22117864035044554,0.013347348403422745,7.890036178426617,0.34795897616170846,0.08785095085561045,0.003174080567038134,,0.4362768685650561
d2,2,25,40_C9,40 evolved,1.428345025774312,0.00673997310150135,10.799541325162012,0.49552899848997073,0.06418302034225948,0.027282003606969092,,3.8563677831098206
d2,2,35,40_C9,40 evolved,1.3226434229824973,0.0035590980004860076,19.102782026325873,0.30965049653011395,0.03628514315897586,0.01267082868164615,,6.316542251947045
d2,2,38,40_C9,40 evolved,1.3299559620398744,0.002203614220083137,21.478434197826314,0.29802656603841815,0.03227177429116756,0.013048077040749433,,7.141342904170059
d2,2,41,40_C9,40 evolved,1.2831131401633955,0.004441066123750278,13.859670453849048,0.40857269510955196,0.050011808207708675,0.026757117847698544,,4.445881319417022
d2,2,42,40_C9,40 evolved,0.2545882777677227,0.008959525665182003,9.858132813259965,0.33587536651534794,0.07031221770796268,0.005443342840756845,,0.6274412637333324
d2,3,25,35_C9,35 evolved,1.3301017069242311,0.005678124718323439,10.75289962567016,0.5070364067621452,0.06446142014617251,0.028594078151830474,,3.5756125366222014
d2,3,35,35_C9,35 evolved,1.2167411845658977,0.0038370917348297504,18.852384664516745,0.3053225479546283,0.0367670824086547,0.013696599827770248,,5.734618212149017
d2,3,38,35_C9,35 evolved,1.3129044870988469,0.0022553953864131696,21.623458741859686,0.2943540422502153,0.03205533346143737,0.014560882292996246,,7.097384002196092
d2,3,41,35_C9,35 evolved,1.0788794091420513,0.00510915204284551,13.546090366197342,0.3947927220760681,0.05116953761726052,0.02264816968095175,,3.6536494926169554
d2,3,42,35_C9,35 evolved,0.0639890941936763,0.007631867359143554,13.355854591105542,0.14970048627410923,0.05189837728703285,0.0049719918920863694,,0.21365725936682414
d3,2,25,35_D8,35 evolved,1.4197316151647703,0.005212995962692577,10.938647541382094,0.5122561816932264,0.06336680818517043,0.02692390053642911,,3.882485935411136
d3,2,35,35_D8,35 evolved,1.3323743623464563,0.0037541061754026526,18.64669948784043,0.3147498603792264,0.03717264714926889,0.014422082178666706,,6.211096084994346
d3,2,38,35_D8,35 evolved,1.321137015666551,0.0021030068890545554,21.22946112739931,0.3034126360980745,0.03265024846369515,0.009464272731919894,,7.011756729515344
d3,2,41,35_D8,35 evolved,0.9554866668341797,0.02699398693187697,6.7162546013854065,0.5267740090240877,0.10320442295575948,0.01936439294811356,,1.604322930671866
d3,2,42,35_D8,35 evolved,0.09558112702435441,0.0027184210294039024,16.73670670160142,0.21097764200899344,0.04141478923650032,0.008073818524368847,,0.3999283223037823
d4,1,25,40_F2,40 evolved,1.4402079827979841,0.005136097680005535,11.117274526672308,0.506659849289919,0.062348660986733986,0.02104641258304903,,4.002796880067534
d4,1,35,40_F2,40 evolved,1.2194830595077653,0.0023113548596862617,19.47186058517881,0.3218208795268253,0.03559737794587235,0.011738489969301609,,5.93640103018063
d4,1,38,40_F2,40 evolved,1.3496076151302778,0.0030825935125671803,19.5707059423722,0.31064342903594083,0.03541758700994144,0.013270611502536203,,6.6031934433252255
d4,1,41,40_F2,40 evolved,1.365875556136194,0.0014569349235768545,14.385290881329379,0.4756350701047387,0.04818443966674172,0.06921240296463227,,4.912129295679171
d4,1,42,40_F2,40 evolved,0.3085177723992216,0.008212088076533605,9.798686449838325,0.3673138943270069,0.07073878566360106,0.002897971455833369,,0.7557672289856393
d4,2,25,35_D8,35 evolved,1.3917302961389368,0.004924563106865566,10.812820013909818,0.5216514081547273,0.06410420035367902,0.02766043370067777,,3.7621323000139335
d4,2,35,35_D8,35 evolved,1.1048533748900704,0.001793162190957583,19.650151811788508,0.3268098394764861,0.03527439315477007,0.011697939375885744,,5.427634136589191
d4,2,38,35_D8,35 evolved,1.3549435864130985,0.0023188866865588723,21.39404460169166,0.29768634825495627,0.03239907149231319,0.01174891616453642,,7.246930880124473
d4,2,41,35_D8,35 evolved,0.7966882430782956,0.03119837472622933,5.84148314713708,0.5478317574012528,0.11865945053691679,0.02361402140742289,,1.1634602363660282
d4,2,42,35_D8,35 evolved,0.09058121652119921,0.0036515202847344124,15.846073544434509,0.2000467874018334,0.0437425194712285,0.007634121247646172,,0.35883915468481725
d5,1,25,40_C7,40 evolved,1.4257651961466282,0.004509921858954631,11.13813308302233,0.516515280074817,0.06223189967235155,0.017673723061267632,,3.9700906249556454
d5,1,35,40_C7,40 evolved,1.3003771896526517,0.0035215746631566706,18.382575907923993,0.32143425645883966,0.03770674926255342,0.010330701112823148,,5.976070599430686
d5,1,38,40_C7,40 evolved,1.3323714855565512,0.0021328007965512926,20.61226801663636,0.3122255939145863,0.0336278948051956,0.014100972366658025,,6.865799539503893
d5,1,41,40_C7,40 evolved,1.255814084265812,0.004215899938598624,11.671138254880985,0.48781133078454325,0.05938985259386027,0.03206771768481264,,3.664194949973263
d5,1,42,40_C7,40 evolved,0.16862917237668812,0.003925461305634485,14.197537206426112,0.26319101971571474,0.0488216491692807,0.0084212359217579209,,0.598529737226718
d5,2,25,40_E9,40 evolved,1.3389483975904917,0.003558261286618415,10.919747786257695,0.5428428255102979,0.06347648261915523,0.01969746520359957,,3.6552447001255146
d5,2,35,40_E9,40 evolved,1.3272506894335054,0.00328533619337329,17.341889959482007,0.34592063455900035,0.03996952939843526,0.010370020875383927,,5.754258851200619
d5,2,38,40_E9,40 evolved,1.3181992240452958,0.0013111742012526374,21.2252220959305,0.32565518468536603,0.032656769263811,0.020363755306278188,,6.994767824261164
d5,2,41,40_E9,40 evolved,1.2803592492646005,0.0036683116200089787,12.649549042825353,0.4626485321773189,0.05479619694056119,0.029999184004423425,,4.048991779001904
d5,2,42,40_E9,40 evolved,0.12193227423728216,0.005158593929274414,11.427703279852096,0.2729834316436228,0.06065498583446913,0.004860617262188274,,0.34835146255530364
d5,3,25,35_E7,35 evolved,1.4199659667023283,0.0060964413518923314,10.834304980617782,0.5026977145733167,0.0639770785297223,0.027769462176121664,,3.846086086337695
d5,3,35,35_E7,35 evolved,1.3138913092168365,0.0049914483752455975,18.539138410044753,0.30040318034712193,0.03738831682622257,0.015281673128634042,,6.08960320933146
d5,3,38,35_E7,35 evolved,1.3101408843222362,0.001908542689879762,21.579538733224574,0.30260573531926105,0.0321205744538345,0.011744990307448121,,7.068058989803198
d5,3,41,35_E7,35 evolved,0.5381640117512106,0.02950384059933102,6.151747665592349,0.46283753227590174,0.11267483945039258,0.024645734375014054,,0.8276623007490809
d5,3,42,35_E7,35 evolved,0.06508253216258665,0.007414159509505032,13.083252280202998,0.15678955246802348,0.05297973055283701,0.004700916795489848,,0.2128727968293867
d6,2,25,35_G9,35 evolved,1.4252018770867196,0.007177707265412254,10.873266850969138,0.4861500977310906,0.0637478312691429,0.02854548785846463,,3.8741500815165053
d6,2,35,35_G9,35 evolved,1.3205753750446907,0.003681746793585467,18.762235739248467,0.3133764920259372,0.036943741150739305,0.013010009402476048,,6.194236624508736
d6,2,38,35_G9,35 evolved,1.3379374404658853,0.0027106632065888965,20.856425840793666,0.29725433991946826,0.03323422650894476,0.010089070939749218,,6.976148251674506
d6,2,41,35_G9,35 evolved,1.205727872086802,0.04154824084652046,5.120788418092389,0.6508600794373887,0.13535946498218304,0.028933385480773333,,1.5435693306883196
d6,2,42,35_G9,35 evolved,0.06700703281418917,0.0052188935060143975,14.20906325325231,0.173933071731646,0.04878204623385647,0.005433610878451255,,0.23802679191739176
d6,3,25,35_C9,35 evolved,1.378238354184226,0.005778651284357437,10.912930538276175,0.5012576117618328,0.06351613603044486,0.028388398702307593,,3.760154856100134
d6,3,35,35_C9,35 evolved,1.1116837163419815,0.002774984940483331,19.647445302153706,0.3048989969638017,0.035279252335364136,0.015736385248536298,,5.460436252531009
d6,3,38,35_C9,35 evolved,1.28745963477944,0.0019911847227024083,21.633616318680918,0.29907846143356204,0.0320402826022852,0.010431662939593737,,6.9631019411518675
d6,3,41,35_C9,35 evolved,0.6589005464033832,0.03594389904593776,5.946839005249052,0.4796695460944505,0.1165572466226394,0.029951443853612158,,0.979593867482888
d6,3,42,35_C9,35 evolved,0.07008023171219949,0.00847230118808685,12.98774134154333,0.15275854312808182,0.05336933977448451,0.005400886349891084,,0.2275459806583673
d7,1,25,35_B6,35 evolved,1.4327478116034513,0.0065478414518512695,10.961047061126493,0.49116050197070604,0.06323731452793424,0.028691967979166934,,3.926104047427856
d7,1,35,35_B6,35 evolved,1.2734755450768849,0.0042151725126222716,19.061460269662504,0.2994261208937752,0.036363802707347244,0.01240209115197749,,6.0685758767174605
d7,1,38,35_B6,35 evolved,1.3427299649214386,0.0022381590208281153,21.376368549786566,0.2991685967518588,0.03242586218260473,0.011249357665110905,,7.175672648250664
d7,1,41,35_B6,35 evolved,1.484030368803387,0.04894590064503302,3.7833614640597237,0.892926409932589,0.18320934627699198,0.032295153166863655,,1.4036558272062685
d7,1,42,35_B6,35 evolved,0.1102028871972478,0.004480194440940576,16.54196884690304,0.19109896420613529,0.04190233864995552,0.009317821664628603,,0.4557431817139107
d7,3,25,40_D8,40 evolved,1.3883245341088655,0.003550488102180045,11.253489012307345,0.5301651041292047,0.06159398030263209,0.02219466945063049,,3.9058737225277076
d7,3,35,40_D8,40 evolved,1.3064260290491563,0.0038588363441967666,17.888561641201058,0.32544409124458284,0.038748066751408565,0.012186486339506983,,5.842520637578839
d7,3,38,40_D8,40 evolved,1.273547359396502,0.0017308311278850844,20.661827233344976,0.3194102683317368,0.033547235330731714,0.010388860320367024,,6.578453878333307
d7,3,41,40_D8,40 evolved,1.1924751305286407,0.0032477235041367164,14.050243553326341,0.42014252809363384,0.049333463717491595,0.028422182830038764,,4.188641503803005
d7,3,42,40_D8,40 evolved,0.1257981848967546,0.0069303184388487555,10.615039181295076,0.26774340620323295,0.06529859840567999,0.004248981617870709,,0.33383816540371314
d8,2,25,40_C9,40 evolved,1.4233894488516883,0.006316690672529218,10.87347037349907,0.4978312310433208,0.06374663807879502,0.027780103035930925,,3.86929575051
d8,2,35,40_C9,40 evolved,1.3651531666362788,0.0038180591400880934,19.407253697384437,0.30279807078883636,0.03571588187427892,0.011734066783640808,,6.623468460174498
d8,2,38,40_C9,40 evolved,1.4418663126657936,5.630394794073601e-5,35.4720257351017,0.28615916250694073,0.019540670886298846,0.1457342987208856,,12.786479737364306
d8,2,41,40_C9,40 evolved,1.2907570596869986,0.0030911082630628453,15.08337102372328,0.39991437068429947,0.04595439437707634,0.028506500503241196,,4.867241908187284
d8,2,42,40_C9,40 evolved,0.14508354348196198,0.0060571760440608765,11.464831736077052,0.2733071002637509,0.060458556786208976,0.0037549059061260147,,0.41583960342362813
d9,2,25,40_C9,40 evolved,1.388838812118429,0.005568735802259173,10.806200933414985,0.5103585956649855,0.06414346585177705,0.0276234314747975,,3.7520178169692815
d9,2,35,40_C9,40 evolved,1.3483318524847696,0.0036989874668405987,19.33717023688043,0.30489555064937734,0.035845326491357785,0.011907191855072455,,6.518230641826585
d9,2,38,40_C9,40 evolved,1.3622042777063381,0.002191120808559433,21.51559187644901,0.29889191485689226,0.03221604055980746,0.01321543278050789,,7.327157822870645
d9,2,41,40_C9,40 evolved,1.2807185589717773,0.002701812632818571,15.573785368359694,0.39548136175481924,0.0445073027632813,0.02771556176975264,,4.986408988675344
d9,2,42,40_C9,40 evolved,0.16576547261194807,0.006411377284058969,11.20823541928618,0.28666908820013975,0.06184266788037272,0.0031625134305981535,,0.46448461035598737
e10,1,25,fRS585,fRS585,1.41782354399163,0.006006541978196724,11.006681510294815,0.49604266259763874,0.06297512832651948,0.02885609028859187,,3.9013830466283355
e10,1,35,fRS585,fRS585,1.3025266263106527,0.005675836106270819,18.978768939827226,0.2861869633723113,0.036522241392873786,0.012041912646083286,,6.18008796968064
e10,1,38,fRS585,fRS585,1.3009423772262787,0.002189704753500746,21.408623133493005,0.2982626599261125,0.032377008845353626,0.010200671350882571,,6.962846268106974
e10,1,41,fRS585,fRS585,1.1522397637446615,0.014503148627177746,7.892664556470269,0.5527195966223704,0.08782169514498311,0.030705559013017032,,2.2735604859657914
e10,1,42,fRS585,fRS585,0.14189918889109995,0.006293584186433697,16.175867881311213,0.18980248839954128,0.04285069497635875,0.012100027666346717,,0.5738356329919141
e10,2,25,fRS585,fRS585,1.384828897262217,0.005401607280830222,10.823336485631224,0.5121089174515978,0.06404191364466486,0.02881462699040295,,3.7471172825236514
e10,2,35,fRS585,fRS585,1.299387073306187,0.0033232127369482545,19.068539885641997,0.3128794957422404,0.03635030184360697,0.013107430241287774,,6.194353558556662
e10,2,38,fRS585,fRS585,1.3107211035958484,0.0020561640686847077,21.67038413190183,0.2979144524041931,0.03198592033906478,0.010251241307543757,,7.100957451178082
e10,2,41,fRS585,fRS585,1.2054859617285667,0.014732831208806741,9.314252341131972,0.47156365200978456,0.07441790872456717,0.026257539178704336,,2.8070501103080074
e10,2,42,fRS585,fRS585,0.0742207355643903,0.004892953430261198,14.584521560438882,0.181771449740867,0.04752622001945787,0.006008582442280314,,0.2706184795176208
e11,2,25,40_E11,40 evolved,1.4288182735510129,0.005654950623597909,10.952449950614126,0.5047369321043708,0.06328695257092493,0.028362761189287523,,3.912265157397588
e11,2,35,40_E11,40 evolved,1.2980711760683485,5.236441379884475e-4,25.547434966103477,0.3059083704316488,0.027131771995099235,0.0701214315897545,,8.290597237994898
e11,2,38,40_E11,40 evolved,1.324354946997245,0.002176688362099536,21.439519989379068,0.2989447167086523,0.0323303497887697,0.010665706807000404,,7.098383589795123
e11,2,41,40_E11,40 evolved,1.295227209979533,6.836053550655463e-4,19.887749862146254,0.37944403110505104,0.03485297157117109,0.09509163227212043,,6.439788691679634
e11,2,42,40_E11,40 evolved,0.14896015534649265,0.004303084723216684,13.010413930633144,0.27017078679252027,0.053276335730404675,0.003477495054981554,,0.4845083200573213
e11,3,25,40_E7,40 evolved,1.3847816100231343,0.005005392987199662,11.089355668532676,0.5067166066981464,0.06250563164159575,0.025277884149239746,,3.8390839491974624
e11,3,35,40_E7,40 evolved,1.3073625729448746,0.0035263670260321095,18.979065192254875,0.31154316062747184,0.036521671301430074,0.010651159270511803,,6.203129875458711
e11,3,38,40_E7,40 evolved,1.3498503879099564,0.002104677964724718,21.33353960746133,0.302904547513122,0.0324909599304149,0.01059252244020541,,7.199271678656023
e11,3,41,40_E7,40 evolved,1.2542855010220082,0.002154162527316357,16.382053450420045,0.38854716466186456,0.04231137339758665,0.025096567780835268,,5.136943029957356
e11,3,42,40_E7,40 evolved,0.1850294319481128,0.012447015496109222,7.2795720531572465,0.3612017306402007,0.09521812209542156,0.04986675762350583,,0.33673377045526065
e2,1,25,35_B8,35 evolved,1.3779341716837439,0.0065331313095838795,10.904358933015818,0.4903270179593586,0.06356606425172412,0.02889957393269619,,3.756372198526846
e2,1,35,35_B8,35 evolved,1.2767385148506176,0.004437872652532294,19.17851833246763,0.2950387950987829,0.03614185249058083,0.011993134076413663,,6.121488253207516
e2,1,38,35_B8,35 evolved,1.3266977826083035,0.0032179012646974376,20.871525586472476,0.28839724387218396,0.0332101828248337,0.011285551262051585,,6.922551678806377
e2,1,41,35_B8,35 evolved,1.0169339782410505,0.0473729143715253,3.8673891357722776,0.7805764336130632,0.17922871379777275,0.03358823557727558,,0.9832198548117801
e2,1,42,35_B8,35 evolved,0.08556730715203593,0.005183146507613559,15.86085315097787,0.17284094480989498,0.043701758913089146,0.007059890462709894,,0.3392926233157651
e2,3,25,40_B6,40 evolved,1.4057005885726874,0.0036948545503221134,10.989898735454416,0.5403796805340655,0.06307129822077334,0.018292826734520908,,3.8621267801956263
e2,3,35,40_B6,40 evolved,1.2835654646332035,0.003156918348787395,17.88392096227566,0.33579538568437484,0.038758121444512635,0.010568063962687758,,5.738795829851711
e2,3,38,40_B6,40 evolved,1.2867043884820526,0.002275915739038687,19.982035465374004,0.31706913177134805,0.03468851718139875,0.012392588779656587,,6.427743181025186
e2,3,41,40_B6,40 evolved,1.161068756208257,0.0020515585462566456,15.597296194889921,0.4062709223222486,0.04444021398959124,0.024040436038683104,,4.527383323303154
e2,3,42,40_B6,40 evolved,0.072293397434965,0.006711676418373188,11.306844855606993,0.20159896811256836,0.061303324615462285,0.004186567193240011,,0.20435255722047146
e3,1,25,35_F4,35 evolved,1.389948639706398,0.006170795394380933,10.820547099271861,0.5002283908309517,0.06405842275817908,0.02786766303575999,,3.7600011803779836
e3,1,35,35_F4,35 evolved,1.2956804493980412,0.004475264553095638,18.859309076658732,0.30036974430061664,0.036753582951658634,0.012532481122008204,,6.108909514945436
e3,1,38,35_F4,35 evolved,1.307270877666738,0.0015864597531157628,23.19729247540905,0.2893862585124134,0.029880520810553028,0.018019275677274557,,7.5812862234550025
e3,1,41,35_F4,35 evolved,1.0460019999908157,0.04577469530239385,3.771932412950032,0.8176846205231242,0.18376447525416667,0.03247105599317001,,0.9863622119439792
e3,1,42,35_F4,35 evolved,0.14536593341038745,0.002687544242830575,19.695595324411308,0.20166769013123653,0.035193004788275584,0.012463003835537393,,0.7157671496015782
e3,2,25,35_C7,35 evolved,1.407491035463104,0.005478235622470376,10.87142278974865,0.5100418981099076,0.06375864447232772,0.028454150760456768,,3.8253575298251286
e3,2,35,35_C7,35 evolved,1.3083454225567925,0.0031248073581980327,18.98895274755107,0.31780345148984246,0.0365026544525652,0.012521124048527624,,6.211027351601418
e3,2,38,35_C7,35 evolved,1.3634405622887644,0.002601249901389632,21.28202197038926,0.2941386339009855,0.03256961117342871,0.011465079520622727,,7.2541930004873425
e3,2,41,35_C7,35 evolved,0.7053884463997545,0.03897457099743298,5.251497908796836,0.5406079472202955,0.13199037543152167,0.032345159286815965,,0.9260864877894399
e3,2,42,35_C7,35 evolved,0.127986162741032,0.002453826356425086,18.54202931294176,0.2122159735067176,0.03738248758328464,0.01067996097277227,,0.5932807952987875
e4,3,25,35_C5,35 evolved,1.4317908494795057,0.00557784301135598,10.869500666513188,0.5100488043340187,0.0637699193207096,0.028316016615365727,,3.890712898181243
e4,3,35,35_C5,35 evolved,1.3426941612346635,0.005159771858182928,18.362509155054408,0.30266510846681294,0.03774795561472337,0.015761773940547168,,6.163808457027402
e4,3,38,35_C5,35 evolved,1.3328561786691573,0.0017450320059097116,22.112967144396386,0.300140473267152,0.031345733751320416,0.019284269962138507,,7.368351221779198
e4,3,41,35_C5,35 evolved,0.4325010206752387,0.024434068338462754,6.9703462233331015,0.40391865307120955,0.09944228856805538,0.02050074495862823,,0.7536704640128404
e4,3,42,35_C5,35 evolved,0.11050974921977977,0.005128817372648651,16.369842789323734,0.18465092459452337,0.04234293447289608,0.008370350164806202,,0.4522568053538465
