well,block,test_temperature,strain,evolution_history,r,rk4,K,A,t_mid,r2,low_r2,fit_fail,neg_t_mid,r_at_bound
c5,2,35,40_E9,40 evolved,17.466284261602315,5.591345363254643,1.3498550224307118,0.06936621794088796,0.350196892839546,0.9996529438799667,FALSE,FALSE,FALSE,FALSE
c5,2,38,40_E9,40 evolved,21.73782962237407,6.74771186083379,1.3169196336221853,0.07526635396107682,0.3246106307809301,0.9994230980716217,FALSE,FALSE,FALSE,FALSE
c5,2,41,40_E9,40 evolved,14.313155433440265,4.463088175494483,1.3462503976456839,0.09898156269200668,0.45563262849860026,0.9976389880621469,FALSE,FALSE,FALSE,FALSE
c5,2,42,40_E9,40 evolved,13.58957257735995,0.43073869107449636,0.20647154125384193,0.07968648201155158,0.30225034929119077,0.9954717702835599,FALSE,FALSE,FALSE,FALSE
c5,3,25,35_D2,35 evolved,10.619743199141292,3.8265126160357554,1.4877949664099028,0.046512425285870435,0.49535224577465936,0.997690267414085,FALSE,FALSE,FALSE,FALSE
c5,3,35,35_D2,35 evolved,18.436858557300134,6.0634950836332315,1.3761944631906105,0.0606785764057936,0.30650462640168374,0.9992431013496894,FALSE,FALSE,FALSE,FALSE
c5,3,38,35_D2,35 evolved,22.317800534811152,7.29683833649727,1.3837359835262553,0.07592998801774412,0.2978031686480846,0.9997320157469085,FALSE,FALSE,FALSE,FALSE
c5,3,41,35_D2,35 evolved,5.903909313617312,1.550613569338451,1.0616204971042835,0.011053161483477023,0.5148888645219605,0.99908965915408,FALSE,FALSE,FALSE,FALSE
c5,3,42,35_D2,35 evolved,20.43672773204764,0.2605639447324754,0.1349616070174294,0.08396245526499405,0.21056031504057698,0.9437060913522406,FALSE,FALSE,FALSE,FALSE
c6,1,25,35_F4,35 evolved,10.748828135141874,3.8398619290983858,1.4793580721204764,0.05041646813502836,0.49402907379894656,0.9977192415270726,FALSE,FALSE,FALSE,FALSE
c6,1,35,35_F4,35 evolved,18.48479902612745,6.105556250028524,1.3880362153795247,0.06683034424214558,0.29777604354297327,0.9991535861088074,FALSE,FALSE,FALSE,FALSE
c6,1,38,35_F4,35 evolved,60,22.94135832426769,1.6734238882845125,0.144,0.3110874867717287,0.905890806699963,FALSE,FALSE,FALSE,TRUE
c6,1,41,35_F4,35 evolved,60,10.34195811757942,0.8474638745052947,0.158,0.5576999883915327,0.8069574001841645,TRUE,FALSE,FALSE,TRUE
c6,1,42,35_F4,35 evolved,24.38434800480677,0.8485347017502433,0.2266232013824657,0.08742986283874486,0.2202887489062289,0.9410902073933449,FALSE,FALSE,FALSE,FALSE
c7,1,25,35_D4,35 evolved,10.721978634691178,3.818590875464818,1.4734262221443228,0.04884182198158041,0.48619666854553734,0.9977237473352436,FALSE,FALSE,FALSE,FALSE
c7,1,35,35_D4,35 evolved,19.07944506317933,6.235764467807382,1.3755365343364117,0.06821036270859256,0.29147094465731893,0.99936532606173345,FALSE,FALSE,FALSE,FALSE
c7,1,38,35_D4,35 evolved,60,18.24733465876771,1.3604889772511806,0.144,0.29712303145991614,0.9773353380051508,FALSE,FALSE,FALSE,TRUE
c7,1,41,35_D4,35 evolved,6.666477660420526,2.0819076512390002,1.2969091761958669,0.04772917002890888,0.5723406612755197,0.9970740512139714,FALSE,FALSE,FALSE,FALSE
c7,1,42,35_D4,35 evolved,23.33312752116073,0.5120430747557229,0.1721042526977885,0.0843246656207706,0.22386893343650877,0.9400498235975928,FALSE,FALSE,FALSE,FALSE
c7,3,25,40_D8,40 evolved,11.153319259554145,3.8953400565403076,1.4523569898293744,0.05534145897617657,0.521527355427207,0.9985578640582791,FALSE,FALSE,FALSE,FALSE
c7,3,35,40_D8,40 evolved,21.07849553763671,6.465351412223974,1.3769094633779275,0.15,0.33122954492991713,0.9956888827855204,FALSE,FALSE,FALSE,FALSE
c7,3,38,40_D8,40 evolved,21.31997723587934,6.981150521905284,1.3849868771131497,0.07520114053990005,0.3114691991954373,0.9996865267930959,FALSE,FALSE,FALSE,FALSE
c7,3,41,40_D8,40 evolved,60,15.929476629724816,1.225965108648321,0.164,0.4140063206666285,0.952459522597622,FALSE,FALSE,FALSE,TRUE
c7,3,42,40_D8,40 evolved,13.060263564440044,0.4168463440229809,0.2103983772782487,0.08272979173516573,0.3048836031154871,0.9986182437078686,FALSE,FALSE,FALSE,FALSE
c8,1,25,40_F2,40 evolved,10.980437088992218,3.825833637278112,1.4500032809849408,0.05631244471997166,0.5150530541850532,0.9985988226803824,FALSE,FALSE,FALSE,FALSE
c8,1,35,40_F2,40 evolved,17.841719118080277,5.673327195772407,1.3403761150150266,0.06845222511963588,0.32607313600605936,0.9995336292039374,FALSE,FALSE,FALSE,FALSE
c8,1,38,40_F2,40 evolved,20.311842173877938,6.374343621949465,1.327091867874944,0.07179585535527301,0.3149938148668912,0.9996071958531048,FALSE,FALSE,FALSE,FALSE
c8,1,41,40_F2,40 evolved,16.12752680708973,5.496898315564243,1.4583077602768832,0.09494972495858932,0.43398650856447396,0.9994165243253376,FALSE,FALSE,FALSE,FALSE
c8,1,42,40_F2,40 evolved,3.69426577322095,0.7860932750623183,0.8511496717540608,0,0.6471160789363756,0.9964701444498331,FALSE,FALSE,FALSE,FALSE
c8,3,25,35_F2,35 evolved,10.475798554875784,3.6926215118945125,1.4540414549648768,0.04407867549701686,0.5000360170185624,0.9975238329145151,FALSE,FALSE,FALSE,FALSE
c8,3,35,35_F2,35 evolved,19.416515772327568,5.726158747038653,1.2418372835469984,0.062190262591863193,0.3075159488714792,0.9992132744912517,FALSE,FALSE,FALSE,FALSE
c8,3,38,35_F2,35 evolved,21.98109030217802,7.055462402671022,1.3573475776808996,0.0734326661495233,0.30434712187911706,0.9997329317022293,FALSE,FALSE,FALSE,FALSE
c8,3,41,35_F2,35 evolved,9.641648356224138,2.5020209997203637,1.1115561210205271,0.07355062350404008,0.4706224780979511,0.9981494878029312,FALSE,FALSE,FALSE,FALSE
c8,3,42,35_F2,35 evolved,22.049281747354794,0.3698131408401029,0.15393044814951995,0.08684197876942894,0.21824482033818068,0.9408554963026482,FALSE,FALSE,FALSE,FALSE
c9,1,25,40_D4,40 evolved,11.057945445786775,3.854549578140119,1.4496555565531555,0.055346063153094024,0.5145244444723959,0.9985085154586318,FALSE,FALSE,FALSE,FALSE
c9,1,35,40_D4,40 evolved,19.131639955296055,6.096763317806346,1.347372442377024,0.07267496070742376,0.3132637176872589,0.999622163056988,FALSE,FALSE,FALSE,FALSE
c9,1,38,40_D4,40 evolved,21.552525100264322,7.010977337206027,1.373639452621308,0.07245041707390604,0.3071192511160496,0.9997171945749419,FALSE,FALSE,FALSE,FALSE
c9,1,41,40_D4,40 evolved,17.56563758817974,5.6488964440819815,1.3871711179196453,0.10081953159675902,0.41526760514926214,0.9983674665754615,FALSE,FALSE,FALSE,FALSE
c9,1,42,40_D4,40 evolved,7.1203145289599235,2.109817153281801,1.245045934064063,0.05980775690169219,0.5768513552179563,0.9982929182358792,FALSE,FALSE,FALSE,FALSE
c9,2,25,fRS585,fRS585,10.629563122817618,3.7112092867905373,1.4495731044071913,0.053011742887455526,0.518719749334857,0.9974205090972053,FALSE,FALSE,FALSE,FALSE
c9,2,35,fRS585,fRS585,19.008543637826726,6.228733275902017,1.3768654975078725,0.06614261529675385,0.31195976041270584,0.9987543020561149,FALSE,FALSE,FALSE,FALSE
c9,2,38,fRS585,fRS585,22.837854811624116,7.475981589089538,1.3825758870544458,0.07317416771531089,0.2952160119093389,0.9982779235687496,FALSE,FALSE,FALSE,FALSE
c9,2,41,fRS585,fRS585,12.028369119592334,3.4483565862443717,1.2350820284178428,0.08834083617174257,0.4455301530353327,0.9967249507972514,FALSE,FALSE,FALSE,FALSE
c9,2,42,fRS585,fRS585,22.270164212107375,0.3946003288998314,0.15416931981629658,0.08329416593030892,0.22297118396623206,0.9407824694967661,FALSE,FALSE,FALSE,FALSE
c9,3,25,fRS585,fRS585,10.60936225405692,3.7742547225959058,1.4688068059462798,0.045816570636832685,0.4938167719424115,0.9973500391121992,FALSE,FALSE,FALSE,FALSE
c9,3,35,fRS585,fRS585,18.258951799142032,5.932898774580211,1.3595484750355002,0.05982462673463745,0.3075236402434244,0.9992188951955069,FALSE,FALSE,FALSE,FALSE
c9,3,38,fRS585,fRS585,22.029520607852184,7.2217712479905964,1.3812682400099667,0.06997847087781885,0.3022935177207005,0.9997914761188423,FALSE,FALSE,FALSE,FALSE
c9,3,41,fRS585,fRS585,9.735230803224775,2.4684834783763066,1.0912244276663203,0.07697688561169272,0.47398129762089586,0.9975893010781848,FALSE,FALSE,FALSE,FALSE
c9,3,42,fRS585,fRS585,22.04513966411324,0.4024263663878043,0.1617033720986051,0.08868476164400142,0.21717776693596483,0.9376652724937247,FALSE,FALSE,FALSE,FALSE
d10,1,25,40_B8,40 evolved,10.706064533399513,3.571745829548994,1.390998433994985,0.05652270076685649,0.5186890464586414,0.9977450403292413,FALSE,FALSE,FALSE,FALSE
d10,1,35,40_B8,40 evolved,60,17.52627023137645,1.3424180154250966,0.174,0.310926752344571,0.9633900151859992,FALSE,FALSE,FALSE,TRUE
d10,1,38,40_B8,40 evolved,23.526399187258658,7.195630169633566,1.377413768058573,0.154,0.32880334413747814,0.9959617764548049,FALSE,FALSE,FALSE,FALSE
d10,1,41,40_B8,40 evolved,60,19.012193389424848,1.4314795592949898,0.164,0.43490641927051493,0.9202700585137039,FALSE,FALSE,FALSE,TRUE
d10,1,42,40_B8,40 evolved,7.639067106186038,2.009041720497212,1.2279827578790665,0.176,0.6733924825300964,0.984501622941409,FALSE,FALSE,FALSE,FALSE
d10,2,25,35_E9,35 evolved,10.650632730660446,3.7534432459890943,1.4627113864878192,0.05305119411863098,0.5069841895534322,0.9976530844507738,FALSE,FALSE,FALSE,FALSE
d10,2,35,35_E9,35 evolved,19.054809712478992,6.230691798756008,1.3762416505613144,0.06829013747419507,0.31125861836646307,0.99943514711963,FALSE,FALSE,FALSE,FALSE
d10,2,38,35_E9,35 evolved,22.073853252239783,7.17818639063253,1.372322613185064,0.07156441594477464,0.29788640107312025,0.9997335438760283,FALSE,FALSE,FALSE,FALSE
d10,2,41,35_E9,35 evolved,60,13.649988587108508,1.0739992391405673,0.164,0.5052781784519438,0.8866799173497562,TRUE,FALSE,FALSE,TRUE
d10,2,42,35_E9,35 evolved,22.533343166312985,0.3440691088105265,0.14568136580957844,0.08460403586860372,0.22514356339127953,0.9412715540483126,FALSE,FALSE,FALSE,FALSE
d10,3,25,35_C5,35 evolved,10.58862417765476,3.678514955426032,1.4389822407383763,0.04937207280406616,0.5192471446083798,0.9975427487389856,FALSE,FALSE,FALSE,FALSE
d10,3,35,35_C5,35 evolved,18.561961891312944,6.1349636154728895,1.3836312192417757,0.06158053270436355,0.3020519705692268,0.9992319781052549,FALSE,FALSE,FALSE,FALSE
d10,3,38,35_C5,35 evolved,21.837875099639678,7.243677540972028,1.3991861259425207,0.07237616702091322,0.30192673228504985,0.9997350980394833,FALSE,FALSE,FALSE,FALSE
d10,3,41,35_C5,35 evolved,5.642359806168836,1.7069470779631122,1.2457175654438064,0.03562311092362931,0.6064423313282514,0.9974954073797728,FALSE,FALSE,FALSE,FALSE
d10,3,42,35_C5,35 evolved,23.26174944185231,0.882031414211329,0.24091706200038446,0.08924636906025901,0.22921444805225993,0.9530117293943989,FALSE,FALSE,FALSE,FALSE
d11,2,25,40_B2,40 evolved,10.50824986485216,3.8542217072080924,1.5303519279819937,0.06322971190312561,0.5266402580494295,0.9991092327605909,FALSE,FALSE,FALSE,FALSE
d11,2,35,40_B2,40 evolved,19.257627946728864,6.810682036937984,1.490338893492884,0.07569279984564256,0.3078111690514092,0.9995937081429214,FALSE,FALSE,FALSE,FALSE
d11,2,38,40_B2,40 evolved,20.763788352037952,7.0710766052364065,1.4416680746189041,0.07947414635294124,0.31533557377262317,0.9995842242956375,FALSE,FALSE,FALSE,FALSE
d11,2,41,40_B2,40 evolved,16.999206988109062,5.505000833790196,1.398414897581284,0.10306015835352099,0.40669522925417273,0.9983035432114616,FALSE,FALSE,FALSE,FALSE
d11,2,42,40_B2,40 evolved,7.394758182754041,2.222947834194902,1.2798138345273702,0.07736865416745937,0.6342729875369026,0.9979436942414449,FALSE,FALSE,FALSE,FALSE
d2,1,25,40_B8,40 evolved,10.781906942554516,3.7586561461569077,1.451472820087604,0.057041884564658675,0.5078058657569591,0.9979951493748204,FALSE,FALSE,FALSE,FALSE
d2,1,35,40_B8,40 evolved,17.40160542732664,5.813970475766486,1.4062867589121966,0.06986512815012727,0.3075129026003233,0.9995438363595391,FALSE,FALSE,FALSE,FALSE
d2,1,38,40_B8,40 evolved,19.003638785598845,6.51391023392552,1.447081999673141,0.07599506049982248,0.31806113459447843,0.9995716152322447,FALSE,FALSE,FALSE,FALSE
d2,1,41,40_B8,40 evolved,60,19.481116581582498,1.458741105438833,0.16,0.4762634943879347,0.9076184724609316,FALSE,FALSE,FALSE,TRUE
d2,1,42,40_B8,40 evolved,7.286667257735787,0.4248541477845084,0.2925675760529724,0.05934482400073997,0.3362134964850157,0.9985169002702381,FALSE,FALSE,FALSE,FALSE
d2,2,25,40_C9,40 evolved,10.647323592088656,3.8269068410013425,1.491600392339363,0.05390318781563782,0.49466861132572837,0.9978196971747358,FALSE,FALSE,FALSE,FALSE
d2,2,35,40_C9,40 evolved,19.06917081703489,6.310504788237492,1.3917091017320138,0.06800082961350404,0.3095431469325506,0.9994551504633411,FALSE,FALSE,FALSE,FALSE
d2,2,38,40_C9,40 evolved,22.195827476380707,7.273401106474897,1.3870369140495162,0.07626783112800653,0.29985350645328235,0.9995745760075078,FALSE,FALSE,FALSE,FALSE
d2,2,41,40_C9,40 evolved,14.608240448399613,4.578289033487136,1.3461979344159858,0.09257973182439186,0.4127843308107006,0.9978821441391826,FALSE,FALSE,FALSE,FALSE
d2,2,42,40_C9,40 evolved,9.652782583942766,0.6230538191114587,0.3239574326601546,0.06577123041505367,0.33303076787051955,0.9966640372689176,FALSE,FALSE,FALSE,FALSE
d2,3,25,35_C9,35 evolved,10.514331036671887,3.532072209699069,1.3906632133771526,0.04694588228688872,0.5058016024378873,0.9972635881014017,FALSE,FALSE,FALSE,FALSE
d2,3,35,35_C9,35 evolved,18.697571772794884,5.709291999569728,1.2810318368101747,0.05963430584804348,0.30481144314879655,0.9992485653756967,FALSE,FALSE,FALSE,FALSE
d2,3,38,35_C9,35 evolved,22.34015004702041,7.2282252762789625,1.3699898766608174,0.0757773917732294,0.2961445624523989,0.9994107316883764,FALSE,FALSE,FALSE,FALSE
d2,3,41,35_C9,35 evolved,14.35594027459004,3.773412456051122,1.1451832268088356,0.09379616782808782,0.39955401223111564,0.9978340238222237,FALSE,FALSE,FALSE,FALSE
d2,3,42,35_C9,35 evolved,21.01524225548799,0.25203290167715836,0.13374377431896187,0.08577232605048585,0.2033426152180338,0.9355275790403641,FALSE,FALSE,FALSE,FALSE
d3,2,25,35_D8,35 evolved,10.773491312607973,3.8505547508980706,1.4832274508755992,0.05358699759306715,0.5113883191364385,0.997870882660488,FALSE,FALSE,FALSE,FALSE
d3,2,35,35_D8,35 evolved,18.538639491079653,6.1915747868237805,1.4016060000424284,0.06567737598066425,0.3143912140301429,0.9993127532259037,FALSE,FALSE,FALSE,FALSE
d3,2,38,35_D8,35 evolved,21.705303285297166,7.0989191741654425,1.3784901698256187,0.07025336136339559,0.3046443314615887,0.9997643659201708,FALSE,FALSE,FALSE,FALSE
d3,2,41,35_D8,35 evolved,5.577271206228006,1.488922178152495,1.0678499381488575,0,0.5182812542807474,0.9987000433263041,FALSE,FALSE,FALSE,FALSE
d3,2,42,35_D8,35 evolved,23.721042203005407,0.48455080377384074,0.1642687613548706,0.08256058013297653,0.2390638137549501,0.9495583108742626,FALSE,FALSE,FALSE,FALSE
d4,1,25,40_F2,40 evolved,11.10563012785,4.000727595546727,1.5013599973724483,0.06038724769876575,0.5065810635447191,0.9987285584396237,FALSE,FALSE,FALSE,FALSE
d4,1,35,40_F2,40 evolved,19.551449649229422,5.949737588460962,1.2893459893465802,0.07209863527215568,0.3220639900076015,0.9994678919404213,FALSE,FALSE,FALSE,FALSE
d4,1,38,40_F2,40 evolved,20.13858338623607,6.708548600477984,1.406665200378334,0.07418843737761309,0.3123938471435313,0.9995388648437842,FALSE,FALSE,FALSE,FALSE
d4,1,41,40_F2,40 evolved,17.039531475557002,5.4110851766470205,1.424242713987566,0.154,0.4881798843557692,0.9854677550505587,FALSE,FALSE,FALSE,FALSE
d4,1,42,40_F2,40 evolved,9.65203082361851,0.7520214863797741,0.3784047316806133,0.06675156764819923,0.3655426555242696,0.9993704901521259,FALSE,FALSE,FALSE,FALSE
d4,2,25,35_D8,35 evolved,10.652186436720996,3.731787514501075,1.4552696643138048,0.05394702067828443,0.5208350481751153,0.9976388133561662,FALSE,FALSE,FALSE,FALSE
d4,2,35,35_D8,35 evolved,19.590928921489393,5.418838075030847,1.1739455258646083,0.06754815251966273,0.32662695234180195,0.9993652072799923,FALSE,FALSE,FALSE,FALSE
d4,2,38,35_D8,35 evolved,22.022155362556827,7.364866021728399,1.4120975592521237,0.07437817611662667,0.2992849177384987,0.9996644693782468,FALSE,FALSE,FALSE,FALSE
d4,2,41,35_D8,35 evolved,4.203449136655768,1.050871232397687,1.000008515134552,0,0.5894812835002541,0.994510006655423,FALSE,FALSE,FALSE,FALSE
d4,2,42,35_D8,35 evolved,23.751947234511956,0.446540401485555,0.15924179984445105,0.08404116099548549,0.2340716755357304,0.9485534253846715,FALSE,FALSE,FALSE,FALSE
d5,1,25,40_C7,40 evolved,11.160366469528197,3.974628655578165,1.4864480204640496,0.06189671511746396,0.5166201674797977,0.9990853932521294,FALSE,FALSE,FALSE,FALSE
d5,1,35,40_C7,40 evolved,18.47929592363234,5.993234192333463,1.3701775838949664,0.07289131993747752,0.3217665088448142,0.9996327758595062,FALSE,FALSE,FALSE,FALSE
d5,1,38,40_C7,40 evolved,21.237486510087166,6.981024591567615,1.389463384999444,0.0746138921930635,0.31396796986613607,0.9994757896037899,FALSE,FALSE,FALSE,FALSE
d5,1,41,40_C7,40 evolved,12.54846624849324,3.820794877548529,1.3171134902494825,0.09918141731353732,0.4932735226584508,0.9967676332589093,FALSE,FALSE,FALSE,FALSE
d5,1,42,40_C7,40 evolved,16.92260751969178,0.6557317999254417,0.23752297957761434,0.08252752768583996,0.2803351624868755,0.9839415896643314,FALSE,FALSE,FALSE,FALSE
d5,2,25,40_E9,40 evolved,10.97444856564281,3.6652482044750547,1.3991187689859335,0.06319808648360704,0.5431038639237344,0.99867869830279965,FALSE,FALSE,FALSE,FALSE
d5,2,35,40_E9,40 evolved,17.422360131422295,5.76891380266945,1.3960424103111762,0.07155737862712527,0.346219344043582,0.999654234312231,FALSE,FALSE,FALSE,FALSE
d5,2,38,40_E9,40 evolved,25.081715263211514,7.684905275383887,1.3715789039525035,0.146,0.3342810209981141,0.9965204315000876,FALSE,FALSE,FALSE,FALSE
d5,2,41,40_E9,40 evolved,13.561729537019966,4.215112116523697,1.3412324784589467,0.09799514504434166,0.4679953378679026,0.9974788384384634,FALSE,FALSE,FALSE,FALSE
d5,2,42,40_E9,40 evolved,14.528956552930756,0.39433039746155274,0.19000650137287683,0.08144250477065447,0.29808501477260063,0.9919657534555955,FALSE,FALSE,FALSE,FALSE
d5,3,25,35_E7,35 evolved,10.659062198878372,3.811751107230018,1.4796271487060035,0.04920070551248517,0.5017796307907667,0.9977186900213647,FALSE,FALSE,FALSE,FALSE
d5,3,35,35_E7,35 evolved,18.310570244520015,6.048884478784897,1.3783808558592356,0.056983565003107015,0.2996375455655546,0.9991951561895155,FALSE,FALSE,FALSE,FALSE
d5,3,38,35_E7,35 evolved,22.2414634586144,7.188791906520018,1.3672789633984088,0.07441585303761857,0.3042659490389444,0.9996599102283247,FALSE,FALSE,FALSE,FALSE
d5,3,41,35_E7,35 evolved,8.639719588550049,0.9004964023603517,0.5829100134007829,0.166,0.5160929221610343,0.9343604141258816,FALSE,FALSE,FALSE,FALSE
d5,3,42,35_E7,35 evolved,20.307617694035432,0.2507487423449606,0.1348060831024208,0.08541599784025669,0.20911616724083634,0.9475774725484343,FALSE,FALSE,FALSE,FALSE
d6,2,25,35_G9,35 evolved,10.602470107385614,3.822185239777603,1.4900746408512295,0.04807661546086594,0.4845495912056851,0.997671669093356,FALSE,FALSE,FALSE,FALSE
d6,2,35,35_G9,35 evolved,18.65861932166231,6.175651996711745,1.3897907283053852,0.06586597476439231,0.3130358090792198,0.9994303070102096,FALSE,FALSE,FALSE,FALSE
d6,2,38,35_G9,35 evolved,21.287231893235067,7.0553184555892186,1.3953367334466136,0.06959959844009378,0.2984306806497757,0.9997134355309781,FALSE,FALSE,FALSE,FALSE
d6,2,41,35_G9,35 evolved,4.138727721736358,1.4691394541651968,1.4198947627787752,0,0.6817319895687355,0.9964891742639338,FALSE,FALSE,FALSE,FALSE
d6,2,42,35_G9,35 evolved,21.257616088874038,0.287528296232054,0.13575872522081278,0.08165514276265698,0.21569888136641543,0.9419713496563503,FALSE,FALSE,FALSE,FALSE
d6,3,25,35_C9,35 evolved,10.596412545849967,3.7006266047127663,1.4398668880582826,0.04293124075296945,0.49953862302865076,0.9975720893552403,FALSE,FALSE,FALSE,FALSE
d6,3,35,35_C9,35 evolved,22.97260182310811,5.8900494269138735,1.1715781164481038,0.146,0.3144979870180592,0.9936741033963558,FALSE,FALSE,FALSE,FALSE
d6,3,38,35_C9,35 evolved,22.22315314734161,7.069652707861381,1.344695221758725,0.07221104078064068,0.3005280967331715,0.9997122170590148,FALSE,FALSE,FALSE,FALSE
d6,3,41,35_C9,35 evolved,4.862916725664104,0.9168701879319799,0.7541730526399402,0,0.4466565212244374,0.9876521579025145,FALSE,FALSE,FALSE,FALSE
d6,3,42,35_C9,35 evolved,21.022630335817166,0.27270225775148493,0.1397919098065663,0.08790453826545705,0.21005516639559324,0.9395019725863228,FALSE,FALSE,FALSE,FALSE
d7,1,25,35_B6,35 evolved,10.741765023945884,3.883853994165159,1.496866295736522,0.05060341975398186,0.4898947857648859,0.9976589596099559,FALSE,FALSE,FALSE,FALSE
d7,1,35,35_B6,35 evolved,18.978984486312026,6.054306629059947,1.3436311431854289,0.06762891378766135,0.29916263724854886,0.9994255763662145,FALSE,FALSE,FALSE,FALSE
d7,1,38,35_B6,35 evolved,21.980288121486716,7.288385890557379,1.3999056343272402,0.07355616151343207,0.30071364189078936,0.9996911185171146,FALSE,FALSE,FALSE,FALSE
d7,1,41,35_B6,35 evolved,3.295796696960921,1.27867904827473,1.551890684827507,0,0.871195342706977,0.9896522333798947,FALSE,FALSE,FALSE,FALSE
d7,1,42,35_B6,35 evolved,22.971690682501706,0.5351670836709556,0.179388213000453,0.08620097814383706,0.22143357914797646,0.9419210238000614,FALSE,FALSE,FALSE,FALSE
d7,3,25,40_D8,40 evolved,11.167336717790162,3.8890376990296724,1.4465750702465974,0.05357052590104066,0.5297745391867388,0.9984763469420194,FALSE,FALSE,FALSE,FALSE
d7,3,35,40_D8,40 evolved,17.92174001273003,5.848463334127543,1.3703485317601931,0.0650147126168939,0.32556009094193333,0.9994893648289644,FALSE,FALSE,FALSE,FALSE
d7,3,38,40_D8,40 evolved,21.23737085406341,6.681146010868157,1.3307102542173592,0.07233490130217789,0.32095901423178047,0.9997291441168858,FALSE,FALSE,FALSE,FALSE
d7,3,41,40_D8,40 evolved,15.181404493900281,4.380803585734124,1.2575557808468791,0.10330062942283758,0.4259910767576343,0.9975614991687184,FALSE,FALSE,FALSE,FALSE
d7,3,42,40_D8,40 evolved,13.805743736335517,0.37812140305981506,0.194662906552856,0.08510809798006397,0.29789735384993243,0.9952874111568424,FALSE,FALSE,FALSE,FALSE
d8,2,25,40_C9,40 evolved,10.725867921125277,3.840779938085052,1.48655192274071,0.05420911698215975,0.4970131017199264,0.9977296030827192,FALSE,FALSE,FALSE,FALSE
d8,2,35,40_C9,40 evolved,19.490689780615085,6.639081800861381,1.4339928064934753,0.0714793448171353,0.30305207246324084,0.9995574413516563,FALSE,FALSE,FALSE,FALSE
d8,2,38,40_C9,40 evolved,60,20.064463241082404,1.493630882738827,0.156,0.29564269984459135,0.9417188637874142,FALSE,FALSE,FALSE,TRUE
d8,2,41,40_C9,40 evolved,16.108819857483418,5.0539261455209825,1.3536507197454535,0.09870437600738975,0.4047899551613698,0.9978508249389564,FALSE,FALSE,FALSE,FALSE
d8,2,42,40_C9,40 evolved,14.269104254283464,0.46676500653607583,0.2129497825769012,0.08210344542270821,0.29468727306934084,0.998352991275069,FALSE,FALSE,FALSE,FALSE
d9,2,25,40_C9,40 evolved,10.582316859209646,3.7099958068987338,1.453255792822816,0.05091796595271062,0.5091448374282818,0.9976724342465179,FALSE,FALSE,FALSE,FALSE
d9,2,35,40_C9,40 evolved,19.381889820555596,6.5264564352244365,1.4172459926012824,0.07032750412597204,0.30503374063129396,0.9995331256772216,FALSE,FALSE,FALSE,FALSE
d9,2,38,40_C9,40 evolved,22.227275205215083,7.461247127101638,1.4192727200552413,0.0765535503477389,0.3007008397622401,0.9995871598870059,FALSE,FALSE,FALSE,FALSE
d9,2,41,40_C9,40 evolved,16.6423855060452,5.1801627870415645,1.34377293828527,0.09871998955747711,0.40027032132802537,0.9979934563867625,FALSE,FALSE,FALSE,FALSE
d9,2,42,40_C9,40 evolved,13.012523517319206,0.5026576222566829,0.23368415967378037,0.0791691275702338,0.30102510191669535,0.9988827712358602,FALSE,FALSE,FALSE,FALSE
e10,1,25,fRS585,fRS585,10.796819747654004,3.8613075156752754,1.4817976081559414,0.05126246691148997,0.49486209670200026,0.9975821876065349,FALSE,FALSE,FALSE,FALSE
e10,1,35,fRS585,fRS585,18.95494506910195,6.175885697384082,1.3725716175153242,0.06929467846446703,0.28610989486146515,0.99946072176976,FALSE,FALSE,FALSE,FALSE
e10,1,38,fRS585,fRS585,22.111845922480775,7.090769738832274,1.3580109012305812,0.07530121454210863,0.30002564140812726,0.999777206814802,FALSE,FALSE,FALSE,FALSE
e10,1,41,fRS585,fRS585,8.062307262568877,2.2976498401481984,1.2156493595325362,0.0757028080952977,0.5539133197362271,0.9946294254416327,FALSE,FALSE,FALSE,FALSE
e10,1,42,fRS585,fRS585,23.941517909429603,0.6987440088181188,0.21095212200079966,0.09421031616184547,0.22504295592511894,0.9427788906151849,FALSE,FALSE,FALSE,FALSE
e10,2,25,fRS585,fRS585,10.608803343016199,3.706885670561159,1.4491194317359304,0.051455416029046346,0.5109758273807155,0.9974435241947183,FALSE,FALSE,FALSE,FALSE
e10,2,35,fRS585,fRS585,18.928997058245162,6.169664834788078,1.3686640774061705,0.06491516439111497,0.31243567968395336,0.9994088415278124,FALSE,FALSE,FALSE,FALSE
e10,2,38,fRS585,fRS585,22.33789986488038,7.22266319925417,1.3678756541240331,0.07452878750840597,0.2995630809358314,0.999762068399763,FALSE,FALSE,FALSE,FALSE
e10,2,41,fRS585,fRS585,9.406064069375802,2.8212204244283385,1.2702904428844999,0.07054508558307633,0.47248280515577334,0.9968393206804709,FALSE,FALSE,FALSE,FALSE
e10,2,42,fRS585,fRS585,21.906263761470328,0.3308463580089136,0.14293978857826786,0.0825285086610014,0.22141906381061602,0.9457200862624628,FALSE,FALSE,FALSE,FALSE
e11,2,25,40_E11,40 evolved,10.767210575936009,3.8763101821615105,1.492574800456799,0.05253231040842817,0.5037409503674862,0.9976771855944946,FALSE,FALSE,FALSE,FALSE
e11,2,35,40_E11,40 evolved,60,17.854438386090695,1.3482958924060462,0.158,0.3155623606347716,0.968435693299978,FALSE,FALSE,FALSE,TRUE
