well,block,test_temperature,strain,evolution_history,mu,r2,K,t_mid,low_r2,fit_fail
d11,2,42,40_B2,40 evolved,5.7011137997900185,0.994618027036883,1.3919473184759648,0.6429739693932728,FALSE,FALSE
d2,1,25,40_B8,40 evolved,9.501666154712503,0.9963783835033118,1.4740996270333273,0.5011283438245465,FALSE,FALSE
d2,1,35,40_B8,40 evolved,15.351072918837183,0.9978668774867199,1.4119664712740154,0.2989497566196865,FALSE,FALSE
d2,1,38,40_B8,40 evolved,16.594610021523522,0.9973989848098869,1.452547523637611,0.30929740329712285,FALSE,FALSE
d2,1,41,40_B8,40 evolved,50,0.874021993629929,1.4463116581508084,0.45734886545128955,TRUE,FALSE
d2,1,42,40_B8,40 evolved,5.065554589088977,0.9943966884373567,0.3039558424384993,0.26219492793366367,FALSE,FALSE
d2,2,25,40_C9,40 evolved,9.506200330424177,0.9965541128921123,1.5118010797258237,0.4883114872104352,FALSE,FALSE
d2,2,35,40_C9,40 evolved,16.80752626273783,0.9976085663194041,1.3969100894414044,0.3018439292118122,FALSE,FALSE
d2,2,38,40_C9,40 evolved,19.20788023963498,0.9970193395344329,1.3915792658878114,0.291831480072473,FALSE,FALSE
d2,2,41,40_C9,40 evolved,12.068953608332052,0.993642968257877,1.3583068511712932,0.3975529185740919,FALSE,FALSE
d2,2,42,40_C9,40 evolved,6.241173894938794,0.989316192741321,0.33563915517276055,0.26978076295716497,FALSE,FALSE
d2,3,25,35_C9,35 evolved,9.43798210311064,0.9961096338603088,1.4098138660949775,0.5002049194177749,FALSE,FALSE
d2,3,35,35_C9,35 evolved,16.607941099495896,0.9976359642419849,1.285638501130649,0.29746347929678857,FALSE,FALSE
d2,3,38,35_C9,35 evolved,19.308131756108157,0.9968608567081239,1.3744678270072919,0.2881199257196273,FALSE,FALSE
d2,3,41,35_C9,35 evolved,11.435209421878023,0.9924340674299257,1.1575304800664927,0.3806827310995654,FALSE,FALSE
d2,3,42,35_C9,35 evolved,8.099306412121221,0.8735569106034935,0.134356077789014,-0.017489052183215604,TRUE,FALSE
d3,2,25,35_D8,35 evolved,9.587696488563722,0.9964782159769411,1.5048158212029785,0.5053738463507631,FALSE,FALSE
d3,2,35,35_D8,35 evolved,16.426411090709387,0.9976169584036019,1.4069241118656717,0.306929585384936,FALSE,FALSE
d3,2,38,35_D8,35 evolved,18.974404241750204,0.9975621871027504,1.3829493710822693,0.2972188668712428,FALSE,FALSE
d3,2,41,35_D8,35 evolved,5.605703147270458,0.9987031555373004,1.0650611163106678,0.5170728113110243,FALSE,FALSE
d3,2,42,35_D8,35 evolved,8.53513875325152,0.8793868516285506,0.1655036907956065,0.0771952118348269,TRUE,FALSE
d4,1,25,40_F2,40 evolved,9.767587348881941,0.9969903312087135,1.5236766997854372,0.4995055374178789,FALSE,FALSE
d4,1,35,40_F2,40 evolved,16.84089626383376,0.9968513608801794,1.2949793519691128,0.3131949640171502,FALSE,FALSE
d4,1,38,40_F2,40 evolved,17.56333867501883,0.9972735763436745,1.4115947779249247,0.30400372649073787,FALSE,FALSE
d4,1,41,40_F2,40 evolved,50,0.9031074593555845,1.3419340265929938,0.4660644678190841,TRUE,FALSE
d4,1,42,40_F2,40 evolved,6.409551337226125,0.9913398474846418,0.39231796104817385,0.31240585007531185,FALSE,FALSE
d4,2,25,35_D8,35 evolved,9.428913453838778,0.9961245151231899,1.4787639897091314,0.5149556838511552,FALSE,FALSE
d4,2,35,35_D8,35 evolved,16.83425404409651,0.9964789139343019,1.1792092479962641,0.31756078639633667,FALSE,FALSE
d4,2,38,35_D8,35 evolved,19.173226522694538,0.9973394777457285,1.4166448801487417,0.29165668642897974,FALSE,FALSE
d4,2,41,35_D8,35 evolved,4.741418571357849,0.9960854597857366,0.9155589998663186,0.5401468154849358,FALSE,FALSE
d4,2,42,35_D8,35 evolved,8.40280950429327,0.8757399248507898,0.16038576518028116,0.06163735564877274,TRUE,FALSE
d5,1,25,40_C7,40 evolved,9.759624484797897,0.9971220772943844,1.5099328699504284,0.5093211325942104,FALSE,FALSE
d5,1,35,40_C7,40 evolved,16.078468508738712,0.9974067672982646,1.376063933039517,0.31292892918383747,FALSE,FALSE
d5,1,38,40_C7,40 evolved,18.447519310244505,0.99698382674088315,1.394158985580882,0.3057614128109166,FALSE,FALSE
d5,1,41,40_C7,40 evolved,9.86847419420028,0.9909359011639268,1.3422490628248895,0.47553025667353455,FALSE,FALSE
d5,1,42,40_C7,40 evolved,8.077232594915342,0.9477550597624563,0.2413790504588564,0.1705063207322041,TRUE,FALSE
d5,2,25,40_E9,40 evolved,9.398650468189611,0.9961289018111436,1.428845188389105,0.5362156608699449,FALSE,FALSE
d5,2,35,40_E9,40 evolved,15.197380755759584,0.9974572642598152,1.4028824956033332,0.33742844358698776,FALSE,FALSE
d5,2,38,40_E9,40 evolved,18.76134642401816,0.9956390313261274,1.3805290409546545,0.31920241842350167,FALSE,FALSE
d5,2,41,40_E9,40 evolved,10.845280043190126,0.991997887822611,1.360443768444487,0.45116986008333815,FALSE,FALSE
d5,2,42,40_E9,40 evolved,6.203712453756527,0.9526197076846514,0.19493451138874934,0.1354510409884066,FALSE,FALSE
d5,3,25,35_E7,35 evolved,9.597779336171323,0.9965994056962354,1.4985536851413175,0.496086540118326,FALSE,FALSE
d5,3,35,35_E7,35 evolved,16.48589126684999,0.9979942563298085,1.382899166801436,0.29311828170724175,FALSE,FALSE
d5,3,38,35_E7,35 evolved,19.259263991459335,0.9971012116180316,1.3717805510703376,0.29635233538056854,FALSE,FALSE
d5,3,41,35_E7,35 evolved,4.793895545600226,0.9885950843606625,0.6398818173333776,0.4357097617780031,FALSE,FALSE
d5,3,42,35_E7,35 evolved,7.815204678844724,0.8864817793417518,0.1355585329212718,-0.014207805135796968,TRUE,FALSE
d6,2,25,35_G9,35 evolved,9.609041761383356,0.9967075628299222,1.5069415643201693,0.4787077545522413,FALSE,FALSE
d6,2,35,35_G9,35 evolved,16.506550748651403,0.9977006484026029,1.3950540325233298,0.30549530253014034,FALSE,FALSE
d6,2,38,35_G9,35 evolved,18.703813600207184,0.9977047310885687,1.3996576071101234,0.2910225027882955,FALSE,FALSE
d6,2,41,35_G9,35 evolved,4.269299907088766,0.9965829052809517,1.3789312536033935,0.6658427958266798,FALSE,FALSE
d6,2,42,35_G9,35 evolved,8.050156009870708,0.8768804170767657,0.13651812480083214,0.009793565459195337,TRUE,FALSE
d6,3,25,35_C9,35 evolved,9.65550664402259,0.9966826693612181,1.456118950574244,0.49441189265090185,FALSE,FALSE
d6,3,35,35_C9,35 evolved,17.05046343879426,0.9966814584704119,1.1804836647461774,0.2965089041025721,FALSE,FALSE
d6,3,38,35_C9,35 evolved,19.250220990427614,0.9972788008230961,1.3491782022617191,0.2927770132288324,FALSE,FALSE
d6,3,41,35_C9,35 evolved,4.8113173686413795,0.988007253941816,0.7636891780839236,0.4587477308775524,FALSE,FALSE
d6,3,42,35_C9,35 evolved,7.982439216419523,0.8752579377284554,0.14049893036006508,-0.008605709244293502,TRUE,FALSE
d7,1,25,35_B6,35 evolved,9.675376624100581,0.99655602982184,1.5149712321789022,0.483895300922737,FALSE,FALSE
d7,1,35,35_B6,35 evolved,16.668249481838387,0.9975881208141594,1.348782507301787,0.29122142001001405,FALSE,FALSE
d7,1,38,35_B6,35 evolved,19.14312329401602,0.9973730201957358,1.4043739135704878,0.2930451019856331,FALSE,FALSE
d7,1,41,35_B6,35 evolved,2.918833548233895,0.990764946199353,2.0893684858060766,1.0517681963426335,FALSE,FALSE
d7,1,42,35_B6,35 evolved,9.31880082971467,0.8834910836225289,0.18044640947570173,0.07880070091512312,TRUE,FALSE
d7,3,25,40_D8,40 evolved,9.886175881445237,0.9968103174970132,1.4686482020415137,0.5238127693162925,FALSE,FALSE
d7,3,35,40_D8,40 evolved,15.825111780667102,0.9977313735385316,1.3760672074709992,0.3177558210142251,FALSE,FALSE
d7,3,38,40_D8,40 evolved,18.351589875181347,0.9970978825177778,1.3356137377897774,0.31273531359251355,FALSE,FALSE
d7,3,41,40_D8,40 evolved,11.890459002385919,0.991112770105033,1.2720734708368566,0.4075223998431002,FALSE,FALSE
d7,3,42,40_D8,40 evolved,5.926851919195099,0.9589838187611166,0.20017222083194997,0.12789793813296038,FALSE,FALSE
d8,2,25,40_C9,40 evolved,9.560882763703976,0.9964123027146079,1.5069811741037056,0.490669699535659,FALSE,FALSE
d8,2,35,40_C9,40 evolved,17.11696710627648,0.9976655268130343,1.4393336573731208,0.2953356121463149,FALSE,FALSE
d8,2,38,40_C9,40 evolved,50,0.930564195307611,1.4919907015617686,0.2859108015167446,TRUE,FALSE
d8,2,41,40_C9,40 evolved,13.088664980469249,0.992810753999958,1.364882068693368,0.3893916164797712,FALSE,FALSE
d8,2,42,40_C9,40 evolved,6.4565008365390195,0.9673570306235314,0.2189290259823399,0.15796285609111393,FALSE,FALSE
d9,2,25,40_C9,40 evolved,9.460112662374003,0.9963982690478683,1.473925532086278,0.5032812840089912,FALSE,FALSE
d9,2,35,40_C9,40 evolved,17.04025255797538,0.9976438150477716,1.4225215013320256,0.2973192962101233,FALSE,FALSE
d9,2,38,40_C9,40 evolved,19.295360664276522,0.9971122723639503,1.4238123558889324,0.2928624736094892,FALSE,FALSE
d9,2,41,40_C9,40 evolved,13.49099663194865,0.9928070052717608,1.3544527356477003,0.3851087889045155,FALSE,FALSE
d9,2,42,40_C9,40 evolved,6.438931424421818,0.9761482763443878,0.24097285379089808,0.18493888031730912,FALSE,FALSE
e10,1,25,fRS585,fRS585,9.690385003831047,0.9963908060384836,1.5005971655866572,0.4888374564896333,FALSE,FALSE
e10,1,35,fRS585,fRS585,16.67093086346744,0.9977544677909017,1.3776299031215196,0.27812998664590144,FALSE,FALSE
e10,1,38,fRS585,fRS585,19.07349736209466,0.9971952518356781,1.3626789355783158,0.291949732860492,FALSE,FALSE
e10,1,41,fRS585,fRS585,6.542340508002495,0.9919148051330806,1.2650924354528166,0.5435936520841442,FALSE,FALSE
e10,1,42,fRS585,fRS585,9.780664635917669,0.8845359087781097,0.2121850088246293,0.09723991333237003,TRUE,FALSE
e10,2,25,fRS585,fRS585,9.460414806893045,0.9961201521131936,1.4704121259892566,0.5051522010003449,FALSE,FALSE
e10,2,35,fRS585,fRS585,16.734823069272284,0.9976545707957372,1.373803541155976,0.30499566198138434,FALSE,FALSE
e10,2,38,fRS585,fRS585,19.331270335125648,0.9972411021659017,1.3724167856665594,0.2917353137882093,FALSE,FALSE
e10,2,41,fRS585,fRS585,8.06770321327185,0.9948280671786659,1.291810104900886,0.4584519506784627,FALSE,FALSE
e10,2,42,fRS585,fRS585,8.151853907331175,0.8797755673358076,0.14381273059973254,0.026827098644631828,TRUE,FALSE
e11,2,25,40_E11,40 evolved,9.6268737369842,0.9963983906010775,1.5129187257162433,0.4977748744997052,FALSE,FALSE
e11,2,35,40_E11,40 evolved,50,0.9539968262921315,1.3446749164094483,0.30248950045271694,FALSE,FALSE
e11,2,38,40_E11,40 evolved,19.147107288814375,0.9972244442369821,1.3860684615362806,0.2927378471914556,FALSE,FALSE
e11,2,41,40_E11,40 evolved,50,0.9173702584342756,1.324498824069277,0.37995967468406755,TRUE,FALSE
e11,2,42,40_E11,40 evolved,7.095152506712017,0.9670298358420502,0.222484586482946,0.1645920840139933,FALSE,FALSE
e11,3,25,40_E7,40 evolved,9.781865518717124,0.9966644992655447,1.4631040952107899,0.49996546387456337,FALSE,FALSE
e11,3,35,40_E7,40 evolved,16.78530920640266,0.9977385858953148,1.3764401147120338,0.30418451449166284,FALSE,FALSE
e11,3,38,40_E7,40 evolved,19.1048730132684,0.997412845061335,1.4115604655291545,0.29680763496766394,FALSE,FALSE
e11,3,41,40_E7,40 evolved,13.9954017724075,0.9926485075181919,1.3311017139360233,0.37784157287092485,FALSE,FALSE
e11,3,42,40_E7,40 evolved,50,0.23906613240606556,0.21405120104912312,0.19018251712805742,TRUE,FALSE
e2,1,25,35_B8,35 evolved,9.59977220074512,0.9965865107288884,1.4599154783622568,0.4827326621525306,FALSE,FALSE
e2,1,35,35_B8,35 evolved,16.806524344905533,0.9977490787390804,1.3518043600366418,0.2868497471758966,FALSE,FALSE
e2,1,38,35_B8,35 evolved,18.720079485390407,0.9975832637319291,1.3882545645595021,0.2820881527393161,FALSE,FALSE
e2,1,41,35_B8,35 evolved,2.990909794705257,0.983874788220506,1.3077453653493378,0.8629252183098609,FALSE,FALSE
e2,1,42,35_B8,35 evolved,9.03896377914347,0.8806708918267492,0.15558267543950444,0.04202482840842774,TRUE,FALSE
e2,3,25,40_B6,40 evolved,9.62549945501367,0.9968457290344679,1.4884523628758297,0.5342688263100933,FALSE,FALSE
e2,3,35,40_B6,40 evolved,15.719280288623077,0.9974501444040955,1.3535318059409043,0.32787957907069737,FALSE,FALSE
e2,3,38,40_B6,40 evolved,17.80646378318759,0.997031428056769,1.3487365586594586,0.3102064589876758,FALSE,FALSE
e2,3,41,40_B6,40 evolved,13.152296991645358,0.9917577799662456,1.238979420968362,0.3943249815858932,FALSE,FALSE
e2,3,42,40_B6,40 evolved,6.390776716529696,0.9220240426871169,0.14357339808391062,0.009785419098169303,TRUE,FALSE
e3,1,25,35_F4,35 evolved,9.504431402323737,0.9965319303591015,1.4734859219049852,0.492889039568403,FALSE,FALSE
e3,1,35,35_F4,35 evolved,16.543830074904978,0.9977239875457121,1.3709837373613263,0.2922194402383566,FALSE,FALSE
e3,1,38,35_F4,35 evolved,20.541031440288087,0.9963779815723095,1.3690335699008565,0.2836303677088089,FALSE,FALSE
e3,1,41,35_F4,35 evolved,2.8662511193563955,0.9840611373279803,1.4007624590591137,0.9306779694272458,FALSE,FALSE
e3,1,42,35_F4,35 evolved,10.908699898465771,0.8943607396527002,0.21578878981534516,0.11756559770434945,TRUE,FALSE
e3,2,25,35_C7,35 evolved,9.530967787960684,0.9963219418897025,1.4924494433430375,0.5030955036525397,FALSE,FALSE
e3,2,35,35_C7,35 evolved,16.660674934823884,0.9975641863574095,1.3828683221378943,0.30991042480994463,FALSE,FALSE
e3,2,38,35_C7,35 evolved,19.11384481038911,0.997574137815633,1.425063960997313,0.2881237315897485,FALSE,FALSE
e3,2,41,35_C7,35 evolved,4.265290197135152,0.9855867496292161,0.8205792271382722,0.529125953618526,FALSE,FALSE
e3,2,42,35_C7,35 evolved,9.801642840978607,0.8907086375675821,0.19802652503892093,0.11170182673718744,TRUE,FALSE
e4,3,25,35_C5,35 evolved,9.616113877471715,0.996472423096692,1.511377172471792,0.5037048620409604,FALSE,FALSE
e4,3,35,35_C5,35 evolved,16.365709350217127,0.997879237333541,1.4117650674262339,0.2954600169457645,FALSE,FALSE
e4,3,38,35_C5,35 evolved,19.708313476668433,0.9963768384450533,1.3946876849086933,0.29426430923695784,FALSE,FALSE
e4,3,41,35_C5,35 evolved,5.275185306098753,0.9880985468129801,0.5237654951532098,0.36524471490816,FALSE,FALSE
e4,3,42,35_C5,35 evolved,9.438673719041502,0.8994921403165792,0.18130814506208104,0.07411368611109427,TRUE,FALSE
e5,1,25,40_D4,40 evolved,9.789391023626713,0.9968014096300544,1.501194436115647,0.5062067561821211,FALSE,FALSE
e5,1,35,40_D4,40 evolved,16.374233244761825,0.9973848923402956,1.3574939193744262,0.3045268521773243,FALSE,FALSE
e5,1,38,40_D4,40 evolved,20.31305603702763,0.9965713182002588,1.2834888304680887,0.29772494392854443,FALSE,FALSE
e5,1,41,40_D4,40 evolved,11.312574059893919,0.9900667148403713,1.341863406303666,0.4661511716271378,FALSE,FALSE
e5,1,42,40_D4,40 evolved,5.501264781281079,0.9918901777692108,0.31480246957913505,0.24685212479085455,FALSE,FALSE
e5,3,25,40_G5,40 evolved,9.869563178001897,0.9964970646562867,1.4962864171108192,0.5351741534392519,FALSE,FALSE
e5,3,35,40_G5,40 evolved,50,0.9427612557116096,1.4112404767930578,0.31907388270758635,TRUE,FALSE
e5,3,38,40_G5,40 evolved,18.092395489850215,0.9970168898479909,1.42156248770195,0.3112108616427788,FALSE,FALSE
e5,3,41,40_G5,40 evolved,8.91823916259581,0.9890276676863753,1.1688528886595884,0.4897947612419982,FALSE,FALSE
e5,3,42,40_G5,40 evolved,5.863280784069258,0.9307337886872761,0.15523256730176244,0.0374074937791837,TRUE,FALSE
e7,1,25,35_F4,35 evolved,9.69595140194353,0.9968265200872458,1.5155973012922948,0.49000985865594604,FALSE,FALSE
e7,1,35,35_F4,35 evolved,16.674977105176094,0.9976987460598499,1.3814301655779382,0.2905786042933767,FALSE,FALSE
e7,1,38,35_F4,35 evolved,19.370047683751523,0.9976003265902135,1.4274321026732417,0.284957969788703,FALSE,FALSE
e7,1,41,35_F4,35 evolved,3.1122417319538136,0.9929352435816095,2.227738304832294,1.0087671315915383,FALSE,FALSE
e7,1,42,35_F4,35 evolved,11.31000301505409,0.9050556395283533,0.24910990073820719,0.1347345632468096,TRUE,FALSE
e8,1,25,35_B8,35 evolved,9.655823990319437,0.9966120571967598,1.4890323550966416,0.4816275721818725,FALSE,FALSE
e8,1,35,35_B8,35 evolved,16.79458895426739,0.9976311546512545,1.362225146624258,0.2882999357794772,FALSE,FALSE
e8,1,38,35_B8,35 evolved,19.013556891574037,0.9974298165817085,1.391921891637628,0.2847172785302099,FALSE,FALSE
e8,1,41,35_B8,35 evolved,3.8438759467228536,0.995720856782319,1.604321917229065,0.7840690476551843,FALSE,FALSE
e8,1,42,35_B8,35 evolved,10.138443041213666,0.8905320110415165,0.21212838550519994,0.11374638640735853,TRUE,FALSE
e8,2,25,35_C7,35 evolved,9.606501405541579,0.9963461226600481,1.4924436586004695,0.5000364700178921,FALSE,FALSE
e8,2,35,35_C7,35 evolved,16.68117409891131,0.9974870909106445,1.3577277772828966,0.3078938069497034,FALSE,FALSE
e8,2,38,35_C7,35 evolved,19.15267074332931,0.9972938045817488,1.4094366069460842,0.2908114998316718,FALSE,FALSE
e8,2,41,35_C7,35 evolved,5.173654464359653,0.9982457631673873,1.3353196146192114,0.58700756949957,FALSE,FALSE
e8,2,42,35_C7,35 evolved,9.788241921752542,0.896093869777749,0.1925012380598553,0.09610198859618367,TRUE,FALSE
e9,1,25,40_D2,40 evolved,9.651711169980508,0.9963641171929121,1.4182731972118052,0.5289394032778298,FALSE,FALSE
e9,1,35,40_D2,40 evolved,15.722088442383232,0.9972149406922782,1.3665638224145145,0.3176688057602351,FALSE,FALSE
e9,1,38,40_D2,40 evolved,18.415101662287526,0.9959007250327075,1.3826299302630203,0.30964727164719813,FALSE,FALSE
e9,1,41,40_D2,40 evolved,10.495679530658437,0.9887355278630182,1.3256595967845077,0.479714910731275,FALSE,FALSE
e9,1,42,40_D2,40 evolved,5.3106163481760005,0.9992215005447581,0.9834790809851343,0.5420172241716774,FALSE,FALSE
e9,2,25,35_B2,35 evolved,9.52897682908256,0.9962009365884917,1.5209486914191703,0.5048853520016163,FALSE,FALSE
e9,2,35,35_B2,35 evolved,16.75916813528087,0.9975642871060884,1.4059039855962954,0.30451925332379975,FALSE,FALSE
e9,2,38,35_B2,35 evolved,50,0.9661436982979112,1.3585493540204188,0.29744841773150815,FALSE,FALSE
e9,2,41,35_B2,35 evolved,5.169547808442122,0.9968921395618927,1.3524272385607277,0.6035783581232798,FALSE,FALSE
e9,2,42,35_B2,35 evolved,8.160381608251438,0.8721216794300248,0.14229871167247926,0.015575244599615649,TRUE,FALSE
f10,1,25,40_F2,40 evolved,9.703939803224642,0.9968261068308077,1.4979957309171816,0.5064781689145336,FALSE,FALSE
f10,1,35,40_F2,40 evolved,50,0.9196112012466482,1.481483596300772,0.30519589916707535,TRUE,FALSE
f10,1,38,40_F2,40 evolved,50,0.9446398916603104,1.3866899099366068,0.29922793913104334,TRUE,FALSE
f10,1,41,40_F2,40 evolved,50,0.9565700940466693,1.9018585957739549,0.4488349399768414,FALSE,FALSE
f10,1,42,40_F2,40 evolved,4.941871303876147,0.9953456633684521,0.46842689922546143,0.37756596058414016,FALSE,FALSE
f11,1,25,fRS585,fRS585,9.793194887718363,0.9964069752809765,1.507571841920088,0.4865404306989506,FALSE,FALSE
f11,1,35,fRS585,fRS585,16.619995164687722,0.9977636908085206,1.3616395448645426,0.28070108308931896,FALSE,FALSE
f11,1,38,fRS585,fRS585,19.423152770829876,0.9973665465229924,1.3631666435290035,0.29138616016710156,FALSE,FALSE
f11,1,41,fRS585,fRS585,8.342597921738108,0.9920030997879089,1.283956498557245,0.4804009453018837,FALSE,FALSE
f11,1,42,fRS585,fRS585,9.275079080888437,0.8794060192675799,0.17737876306319023,0.07595387967983576,TRUE,FALSE
f11,2,25,35_B2,35 evolved,9.505891422867956,0.9960677640875126,1.4995161075098806,0.5103614443218083,FALSE,FALSE
f11,2,35,35_B2,35 evolved,17.21680436439993,0.9973269603371843,1.3366213147328287,0.30497198876843806,FALSE,FALSE
f11,2,38,35_B2,35 evolved,19.12925892866433,0.9974230016849464,1.420300230031316,0.2960208783976919,FALSE,FALSE
f11,2,41,35_B2,35 evolved,8.389028585247665,0.992192472307084,1.2890635021299317,0.47470470062927395,FALSE,FALSE
f11,2,42,35_B2,35 evolved,8.033447203044409,0.8827118167718724,0.14907903489074445,0.035500342784214864,TRUE,FALSE
f11,3,25,35_F2,35 evolved,9.559700421578473,0.9962972462729753,1.4513071052581907,0.5033983624495627,FALSE,FALSE
f11,3,35,35_F2,35 evolved,17.042818272366695,0.9974197175208969,1.289650390970678,0.3010074319735105,FALSE,FALSE
f11,3,38,35_F2,35 evolved,19.12697865739161,0.9976489956922725,1.428387954801888,0.2916979988308528,FALSE,FALSE
f11,3,41,35_F2,35 evolved,8.276117461971756,0.9926347974054774,1.1874926259462684,0.4659999109594118,FALSE,FALSE
f11,3,42,35_F2,35 evolved,8.222538933109533,0.8767124285618373,0.15028792527819992,0.03354146812035127,TRUE,FALSE
f2,1,25,35_G5,35 evolved,9.609188876484383,0.9965275326417876,1.4967352890875643,0.48415056773563003,FALSE,FALSE
f2,1,35,35_G5,35 evolved,50,0.9392618132413811,1.3414298301928602,0.282250519718796,TRUE,FALSE
f2,1,38,35_G5,35 evolved,18.948641232722444,0.9975794918668978,1.415725828297632,0.279583264622794,FALSE,FALSE
f2,1,41,35_G5,35 evolved,50,0.6093518426226607,0.3957209233729819,0.2958283464467606,TRUE,FALSE
f2,1,42,35_G5,35 evolved,8.899778985999495,0.8807647002642781,0.1590521229631052,0.0494585924058808,TRUE,FALSE
f2,2,25,35_F6,35 evolved,9.536453464588448,0.9967730804223573,1.4785067049119887,0.4905988190099408,FALSE,FALSE
f2,2,35,35_F6,35 evolved,17.272807756606554,0.9970028538040683,1.2825623960105292,0.3087305342449886,FALSE,FALSE
f2,2,38,35_F6,35 evolved,20.235806299283087,0.9960143707345345,1.3322379728033873,0.29431611686920545,FALSE,FALSE
f2,2,41,35_F6,35 evolved,5.270863944390274,0.97952004544261,0.522905668239088,0.36301709868128723,FALSE,FALSE
f2,2,42,35_F6,35 evolved,7.724282901121021,0.8657167564770167,0.13319453673586942,-0.003036626238254146,TRUE,FALSE
f2,3,25,40_F6,40 evolved,9.663779185769899,0.9964996530098387,1.4855030350939349,0.48892159195769747,FALSE,FALSE
f2,3,35,40_F6,40 evolved,50,0.9145219742367402,1.6503897680515895,0.3066434039682237,TRUE,FALSE
f2,3,38,40_F6,40 evolved,19.252323651485366,0.9972129561892141,1.415815021733109,0.2855908703972704,FALSE,FALSE
f2,3,41,40_F6,40 evolved,16.14974987400937,0.9931331940382127,1.2969182517063,0.3351790149293129,FALSE,FALSE
f2,3,42,40_F6,40 evolved,7.389140859581596,0.9191568557016415,0.16655882540342618,0.06550844416887185,TRUE,FALSE
f3,1,25,40_D4,40 evolved,9.77889220532569,0.9968552583047111,1.4955012427767758,0.507351135174915,FALSE,FALSE
f3,1,35,40_D4,40 evolved,50,0.9549636781238017,1.309056065911601,0.2975666194711026,FALSE,FALSE
f3,1,38,40_D4,40 evolved,18.834311859322412,0.997153675160576,1.4065461553038108,0.2980045395129765,FALSE,FALSE
f3,1,41,40_D4,40 evolved,50,0.8878899935355942,1.293185490553223,0.44516859561630473,TRUE,FALSE
f3,1,42,40_D4,40 evolved,8.92208826590709,0.9940282250666844,1.2686676864860107,0.4817668726060919,FALSE,FALSE
f3,2,25,40_F4,40 evolved,9.352391689703857,0.9968757907954164,1.5488319178970296,0.510061048594303,FALSE,FALSE
f3,2,35,40_F4,40 evolved,15.2905547679514,0.9977308203465952,1.4634659043958766,0.3237424120477768,FALSE,FALSE
f3,2,38,40_F4,40 evolved,17.108942820497166,0.997480303471081,1.4597828152748646,0.3059785274699445,FALSE,FALSE
f3,2,41,40_F4,40 evolved,12.449436257059842,0.99405709239865,1.3807625052236208,0.39763447121682227,FALSE,FALSE
f3,2,42,40_F4,40 evolved,8.011842341267126,0.9940706698856663,1.1915857386288777,0.5226050825043912,FALSE,FALSE
f3,3,25,35_E7,35 evolved,9.30785925974578,0.996318551000431,1.4621344130548273,0.5046184226632662,FALSE,FALSE
f3,3,35,35_E7,35 evolved,50,0.9576033150559551,1.317228767764512,0.2838841547058828,FALSE,FALSE
f3,3,38,35_E7,35 evolved,22.726312833910768,0.9950128233426652,1.2966048302803856,0.2853742969701918,FALSE,FALSE
f3,3,41,35_E7,35 evolved,50,0.7804543531673906,0.7898461893634456,0.395750650030929,TRUE,FALSE
f3,3,42,35_E7,35 evolved,8.074705239670687,0.8763582104160551,0.12937573609118178,-0.025228360135093986,TRUE,FALSE
f4,1,25,35_D4,35 evolved,9.60355430048579,0.9965476671022573,1.4894125531690332,0.48355794820186876,FALSE,FALSE
f4,1,35,35_D4,35 evolved,16.516803118229177,0.9977127371404497,1.37351414030564,0.2846520494632446,FALSE,FALSE
f4,1,38,35_D4,35 evolved,19.200308951805013,0.9972926417855169,1.382774409489905,0.29304348826447846,FALSE,FALSE
f4,1,41,35_D4,35 evolved,3.7699430639011253,0.9765149944424469,0.6196415937973722,0.509687342698707,FALSE,FALSE
f4,1,42,35_D4,35 evolved,9.271393525744726,0.8776765843116331,0.1718096427413607,0.07232194783197948,TRUE,FALSE
f4,2,25,40_G11,40 evolved,9.500658593263605,0.9969020179657824,1.5226756008452973,0.49634522270632386,FALSE,FALSE
f4,2,35,40_G11,40 evolved,18.06038145763132,0.997727948135138,1.469158672911758,0.2878099494655816,FALSE,FALSE
f4,2,38,40_G11,40 evolved,19.670142700100996,0.9971984133279139,1.434483017445904,0.28271030603628095,FALSE,FALSE
f4,2,41,40_G11,40 evolved,12.21705124606367,0.9937381533229958,1.4326998797975525,0.3925395193909476,FALSE,FALSE
f4,2,42,40_G11,40 evolved,50,0.5742585120285878,0.3968254596529966,0.4219493414957487,TRUE,FALSE
f4,3,25,40_C5,40 evolved,9.526725599200416,0.9969750953938599,1.518812843490906,0.5225190338436486,FALSE,FALSE
f4,3,35,40_C5,40 evolved,15.055802835321623,0.9977147187559808,1.3880020904491468,0.3302142437941301,FALSE,FALSE
f4,3,38,40_C5,40 evolved,16.9249680059933,0.9974415568509757,1.4392434635228004,0.3081169053206739,FALSE,FALSE
f4,3,41,40_C5,40 evolved,11.62782100012803,0.9934461968556202,1.299866298442772,0.3996449805012836,FALSE,FALSE
f4,3,42,40_C5,40 evolved,5.776230596582904,0.9576955047286072,0.18298315819411384,0.09641117470904792,FALSE,FALSE
f5,1,25,35_B6,35 evolved,9.462911927135135,0.9963001663774319,1.4705305998292755,0.49423466506695946,FALSE,FALSE
f5,1,35,35_B6,35 evolved,50,0.949695357262236,1.3865012213804704,0.28264928872480943,TRUE,FALSE
f5,1,38,35_B6,35 evolved,19.010494004038275,0.9972524854467479,1.372822368976944,0.29300575693451025,FALSE,FALSE
f5,1,41,35_B6,35 evolved,50,0.6039886783870003,0.30641955076140415,0.24662834877536807,TRUE,FALSE
